index:ID,name,作   者,作者机构,关键词,期刊名称,i s s n,年卷期,页   码,摘   要,:LABEL
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60011,冬枣冬季修剪中应注意的几个,孟祥卫;?,山东省东营市河口区河口街道办事处农业服务中心;?,冬季修剪;??冬枣树;??盛果期;??延长;??早结果;??幼树;??老树更新;?,农业知识(瓜果菜),1000-8241,2005 年 000 卷 011 期,9,"冬枣的冬季修剪,是枣树一年中的基础工作.通过修剪能够加速幼树的生长并提早结果.盛果期延长.老树更新,延长结果寿命.根据个人修剪经验,冬枣树在冬季修剪中应注意以下几个方面的问题.",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60012,枣园高产栽培及枣树产量窄间结构探讨,苏鑫;??侯金星;??孙国军;??王金萍;?,,枣树;??产量;??空间结构;??林果业;??盛果期;??枣园;??资源战略;??高产栽培;?,新疆农垦科技,1001-361X,2008 年 000 卷 001 期,15-17,"发展特色林果业是新疆实施优势资源战略转换的一个重要内容,而红枣见效快,是当前南疆大力发展的干果之一.究竟按照何种模式走才能达到高产的目的,我们对五十三团盛果期枣园进行了详细调查,从枣树的空间结构入手,进行了探索研究.",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60013,无棣培育出精品枣-高产无核金丝枣,刘秀然;?,,无核枣;??培育;??枣果实;??盛果期;??无棣县;??无核金丝小枣;??推广品种;??高产;?,农业知识,1000-8241,2000 年 013 期,25,"无核金丝小枣为金丝小枣的变异品种,有仁小,且仁很软,不影响食用,属枣类珍贵品种,其价位一直高出金丝小枣4~6倍.但因无核枣果实较小,产量较低等原因,一直没有大面积栽植.无棣县科技人员刘德庆同志,1988年在庭院栽植培育了两株无核枣,现已进入盛果期.近几年来,他发现,这两株无核枣树的果实比...",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60014,枣树不周生长期施肥策略,,,幼龄期;??初果期;??枣树;??盛果期;??长期施肥;??生长周期;??生理功能;??衰老期;?,果农之友,1671-7759,2014 年 003 期,46,"枣树在生长周期中要经历幼龄期、初果期、盛果期、更新衰老期等过程.不同时期由于其生理功能的差异,对养分的需求也不同,所以,施肥策略也应有所不同.",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60015,衰老期枣树的改造技术探究,任华;?,山西省吕梁市柳林县林业局;?,枣树;??探究;??改造技术;??衰老期;?,花卉,1005-7897,2020 年 020 期,190-191,"随着科学技术的不断进步以及科学研究成果的推广和应用,枣树地区的农民逐渐开始对枣树生产管理进行广泛的改善.本文介绍了枣树的角度塑造和对衰老的枣树进行修剪技术、停止环摘除技术、收缩主干分支技术、新冠种植技术、换头技术、更换品种技术等.",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60016,衰老期结果枣树的更新复壮与结果两不误技术,刘国利;??赵舰;??高文俊;??刘坤芳;?,无棣县小泊头镇农业综合服务站;??滨州市科学技术情报研究所;??无棣振棣农牧有限公司;??滨州市星火计划管理办公室;?,枣树;??更新复壮;??衰老期;?,山东林业科技,1002-2724,2019 年 01 期,75-77,"枣树是我国特产果树之一,栽培历史悠久,分布地域广阔,果实营养丰富,用途广泛,结果期早,生长寿命长,对自然环境的适应性强,耐旱耐涝,素有""铁杆庄稼""之称,深受消费者的青睐。从目前来看,我国大部分枣树生长区域,都处在多年生的树龄状态,进入不同程度的衰老时期,枣果的产量、品质在逐年降低、病虫害发生严重,枣农的经济效益遭受着很大影响。针对这一问题,必须探索出在对衰老期更新复壮的同时,又不影响当前的产量的技术,并且更新后按照这种模式进行良性循环,实现枣业的丰产、稳产优质、高效的栽培目的。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60017,枣树不周生长期施肥策略,,,幼龄期;??初果期;??枣树;??盛果期;??长期施肥;??生长周期;??生理功能;??衰老期;?,果农之友,1671-7759,2014 年 003 期,46,"枣树在生长周期中要经历幼龄期、初果期、盛果期、更新衰老期等过程.不同时期由于其生理功能的差异,对养分的需求也不同,所以,施肥策略也应有所不同.",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60018,钾肥对幼龄骏枣果实内在品质的影响,罗宪;??吴翠云;?,塔里木大学植物科学学院;??新疆生产建设兵团塔里木盆地;?,塔里木大学植物科学学院;??新疆生产建设兵团塔里木盆地;?,新疆农业科学,1001-4330,2012 年 49 卷 10 期,1810-1817,"【目的】探究钾肥不同施用量及施用时期对幼龄骏枣果实品质的影响,寻找钾肥的最佳施用量及施用时期,为新疆红枣栽培提供施肥指导。【方法】对宽窄行种植的两年生直播密植骏枣园进行不同量及不同时期的钾肥试验,测定果实不同发育期的内在品质。【结果】增施钾肥整体上提高了果实的营养物质水平,30kg/667 m~2的钾肥施用量显著提高了果实的蛋白质、纤维素、淀粉、VC含量和糖酸比,为相同施肥时期下的钾肥最佳施用量;果实膨大期施钾肥的果实除淀粉含量低于果实硬核期外,蛋白质、纤维素、VC含量和糖酸比都要高于其他处理,且蛋白质和糖酸比与其他处理及对照相比,差异达极显著水平,所以果实膨大期为相同施肥量下的最佳施肥时期。【结论】对幼龄期骏枣在果实膨大期施30kg/667 m~2的钾肥为最佳的施肥方案。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60019,南疆地区枣园间套马铃薯高产高效栽培技术,冯丽红;??郭总总;?,巴里坤哈萨克自治县农业技术推广中心;??新和县农业产业化服务办公室;?,间套;??幼树期;??枣园;??种植技术;??马铃薯;?,新疆农业科技,1007-3574,2016 年 03 期,36-38,"本文选用适应南疆地区沙壤土的作物马铃薯作为间作物,通过枣园间套马铃薯栽培技术,既可以充分利用土地和农时,又可获得较高的经济效益。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60020,枣树采果后管理,,,树体营养;??枣树;??树势;??采后管理;??采果后管理;??落叶;??抗逆性;??丰产;?,农化市场十日讯,,2014 年 033 期,49,"枣树采收完毕后还有一个多月才落叶越冬.此期间树体的营养由采前向果实输送而转向自身积累,是恢复树势的重要时期.加强采后管理,可增加树体营养贮备,恢复树势,增强树体的抗逆性,为来年丰产、优质打下良好的基础.管理措施如下...",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60021,枣树采果前后的管理,李会钦;?,河南省偃师市林业技术推广站;?,,北方果树,1001-5698,2013 年 01 期,33-34,"1采摘前的管理枣树采摘前的管理主要指枣树成熟期至采摘期间的管理。1.1划锄松土,适时保墒枣园土壤保持适宜的墒情,是提高枣产量和品质的有效途径之一,也是预防枣裂果的关键。保持适宜的土壤墒情,主要技术措施就是及时划锄保墒,改善土壤的通透性,增强根系吸收水分中矿物质养分的能力。若...",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60022,枣树采果后的管理,卢学栋;??范静秋;?,阜城县一职中;?,,河北农业科技,1003-6288,1993 年 10 期,25,"枣树大量结果以后,树体处于营养缺乏状态,要及时补给养分,加强枣园管理,尽快恢复树势,以促进树体生长和花芽形成,确保连年高产稳产。1、肥水管理枣园秋季施肥一般在枣树落叶后施入有机肥作为基肥。时间宜早不宜迟,一般在10月下中旬进行为好。施肥方法因树龄而异,8—10年生幼树,应以环施为主,辅以放射沟施肥;成...",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60023,枣树采果后如何管理-兼答山西读者朱二娃,柴金喜;?,河北省藁城市职教中心;?,枣树;??采后管理;??整形修剪;??翻园改土;??叶面施肥;?,山西果树,1005-345X,2001 年 000 卷 003 期,55,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60024,冬枣春季萌芽前的管理,徐丽;??李希民;?,山东省东营市林业局;?,,落叶果树,1002-2910,2005 年 37 卷 06 期,,,枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60025,露天栽培冬枣树休眠期冻害指标的确定,孙爱良;?,河北省黄骅市气象局;?,冻害指标;??冬枣树;??休眠期;??最低气温;?,湖北农业科学,0439-8114,2021 年 60 卷 001 期,42-45,"通过调查河北省黄骅市1990—2019年露天栽培冬枣树冬季休眠期冻害发生情况,对比同时期极端最低气温(Tmin)≤-13.0℃的强降温天气过程发生情况,选择出过程极端最低气温、过程持续时间、Tmin≤-13.0℃持续日数、Tmin≤-15.0℃持续日数、Tmin≤-17.0℃持续日数共5个可能对冬枣树休眠期冻害产生较大影响的气象因子,采取逐步回归法挑选出影响较为显著的4个因子建立函数方程,并对每个因子结合历年冬枣树休眠期冻害发生情况进行分析,得出冬枣树休眠期冻害发生农业气象指标.结果表明,极端天气过程对冬枣树冻害的影响因素除了Tmin外,还分别与Tmin≤-13.0℃、Tmin≤-15.0℃、Tmin≤-17.0℃的持续日数显著相关;当过程极端最低气温Tmin≤-13.0℃且持续时间达2 d,其中Tmin≤-15.0℃的持续时间达1 d时就会发生轻度的冻害;当Tmin≤-13.0℃持续时间达3 d以上,其中Tmin≤-15.0℃的持续时间在1~2 d就会发生中度冻害;当过程Tmin≤-15.0℃持续2 d以上或Tmin≤-17.0℃持续1 d以上就会发生重度冻害.对建立的冻害指标进行回溯检验,并结合文献资料对天津市、山东省等冬枣产区的冻害情况进行检验,综合拟合率达78.5%,说明建立的指标具有实际的生产指导意义.",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60026,西北干旱区盛果期灰枣休眠期液流研究,张洋;??马英杰;?,新疆农业大学水利与土木工程学院;?,液流;??休眠期;??耗水量;??灰枣;?,果树学报,,2021 年 006 期,934-946,"【目的】采用微喷灌的灌溉方式,通过对20年生灰枣的茎流速率连续2 a的定点监测,测定灰枣在休眠期内的耗水量,为新疆盛果期枣园高效节水灌溉提供理论依据。【方法】利用针式茎流计对灰枣树茎流速率连续监测,研究休眠期枣树的茎流速率与气象因子的关联程度。结果】20年生灰枣在休眠期的夜间有明显的液流活动,在50～490 m L·h-1的范围波动。休眠期茎流速率的峰值区间随着休眠的各阶段的不同而发生变化,从休眠期C1、C2和C3阶段的07:00—10:00间到C4和C5阶段的10:00—13:00间,茎流速率的峰值存在明显的偏移。枣树茎流速率峰值大都在07:00—12:00间波动,休眠前期（C1）和打破休眠期（C5）较大,轻度休眠期（C3）最小。休眠期各阶段的日累积耗水量呈现出先减少后增加的变化趋势,与生育期相反。休眠期各阶段茎流速率与空气湿度的相关系数分别为RC1=0.770**、RC2=0.818**、RC3=0.660**、RC4=0.549**和RC5=0.769**。利用多元线性回归对枣树茎流速率和气象因子进行输入回归,建立休眠期各阶段枣树茎流速率和气象因子的多元线性回归模型,经过回归系数和相关系数检验,多元线性回归方程均达到了显著水平。【结论】2018年和2019年盛果期灰枣在跨年休眠期内的耗水量占全年总耗水量的22.19%和23.31%。休眠期内对枣树茎流速率影响最显著的气象因子是空气湿度。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60027,不同覆盖措施对减少枣林休眠期土壤水分损失的影响,靳姗姗;??汪星;??汪有科;??佘檀;?,中国科学院教育部水土保持与生态环境研究中心;??西北农林科技大学水利与建筑工程学院;?,覆盖;??土壤水分;??干旱;??休眠期;??枣林;?,农业工程学报,1002-6819,2016 年 32 卷 14 期,153-160,"针对黄土丘陵半干旱区林地土壤干化缺水严重的现象,利用2012-2015年3种覆盖措施下土壤水分定位实测数据,探讨和分析全年覆盖措施对枣林休眠期土壤水分损失的影响。结果表明:休眠期是枣林地土壤水分损失的重要时期,无覆盖枣林地土壤水分损失85.64~92.34 mm,是同期降雨量的2.12倍。当地枣林地土壤水分损失的土层深度基本在0~200 cm范围。在0~200 cm范围土壤垂直剖面上,休眠期3种覆盖措施下土壤水分损失均呈现随深度增加而均匀减少的规律。休眠期0~200 cm土层秸秆覆盖、地膜覆盖和石子覆盖土壤水分总损失量分别较裸地减少38.32、50.56、40.48 mm。覆盖措施可以促进休眠期土壤水分向深层运移。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60028,枣设施栽培品种的需冷量研究,高梅秀;??姚宗国;??鲍明辉;??马恩凤;?,天津市滨海新区大港农林局;??天津农学院园艺系;??静海县林业局;?,枣;??品种;??休眠期;??天津;??需冷量;??设施栽培;??成熟期;?,中国果树,1000-8047,2013 年 06 期,15-17,"2010—2013年连续3年,分别采用≤7.2℃模型、0~7.2℃模型和犹他模型,对适宜设施栽培的6个枣品种的需冷量及相关特性进行研究。结果表明,同一枣品种在不同模型下的需冷量差异较大,不同品种间需冷量差异明显,6个枣品种在3种模型下的需冷量均依次为马牙枣...",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60029,黄土丘陵枣林休眠期土壤水分损失及其剖面气态水分析,靳姗姗;??汪星;??汪有科;??王智;??佘檀;?,美国加州大学地球与环境科学系;??中国科学院教育部水土保持与生态环境研究中心;??西北农林科技大学水利与建筑工程学院;?,休眠期;??土壤气态水;??土壤干化;??土壤水分损失;?,水土保持学报,1009-2242,2016 年 30 卷 03 期,309-316,"针对黄土丘陵半干旱区枣林地土壤干化缺水严重的现象,利用2012—2015年土壤水分、温度等实测数据,分析枣林土壤水分损失的运动规律及其机理。结果表明:休眠期是枣林地土壤水分损失十分严重的阶段,0—200cm土层土壤水分损失量达到85.64~92.34mm,大约是同期降雨量的2倍。蒸发是休眠期土壤水分损失的主体。在垂直剖面上,休眠期土壤水分损失自上而下呈现减少趋势,土壤水分由地下向上运移,最终在近地表以气态水形式散失到大气。土壤气态水运动的活跃层在0—11cm土层间,最大深度为540cm。受温度、相对湿度等因素的影响,土壤气态水通量随土壤深度增加而减少。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60030,沾化冬枣休眠期低温冻害调查分析,宗晓鸿;??王迪;?,滨州市沾化区气象局;?,分析;??冻害;??休眠期;??冬枣;?,陕西农业科学,0488-5368,2016 年 62 卷 12 期,79-80,"随着沾化冬枣种植规模的扩大和标准化生产技术的推广,气候适应性及气象灾害等非生产管理因素对冬枣产业的影响日益凸显。对冬枣生育期温度的适应性分析很早就有研究数据,但冬枣的休眠期温度适应性分析较少,对冬季低温缺少应对措施。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60031,大枣在休眠期内酶活性动态变化,庞丽;?,辽宁省北票市三北防护林工作站;?,枣;??POD;??休眠期;??SOD;?,绿色科技,1674-9944,2015 年 12 期,77+79,"以辽西三种大枣品种为试验材料,研究了休眠期内三种大枣的两种酶SOD和POD酶活性变化及与抗寒性之间的关系。研究结果表明:三种大枣内SOD和POD酶活性依次为大平顶枣>大铃铛枣>三星枣。三种枣的SOD和POD酶活性与抗寒性相关性显著,呈显著正相关,即可以通过酶活性大小来选育抗寒性大枣。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60032,圆铃枣育苗技术,贾玉英;?,枣树;??后盖;??育苗技术;??枣园;??休眠期;??枣疯病;??种子;??圆铃枣;?,农业知识,,1000-8241,2003 年 003 期,38,"枣树根蘖育苗枣园内直接育苗选品质好、生长旺盛、无枣疯病、树龄在10-20年的自根枣园.在枣树休眠期,于行间挖深40厘...",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60033,辽西地区大枣休眠期酶活性的变化,张羽飞;?,辽宁省朝阳市林业局;?,枣;??POD;??休眠期;??SOD;?,现代农业科技,1007-5739,2015 年 22 期,78,"以3个大枣品种为试验材料,研究休眠期内3种大枣的SOD和POD酶活性变化及与抗寒性之间的关系。结果表明:3种大枣内SOD和POD酶活性由高到低依次为大平顶枣>大铃铛枣>三星枣。3种枣的SOD和POD酶活性与抗寒性呈显著正相关,即可以通过酶活性大小来选育抗寒性大枣。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60034,枣树休眠期病虫害防治,贾玉英;?,,枯枝落叶;??树皮;??封冻;??枣树;??烧毁;??石硫合剂;??休眠期;??干裂;??刮除;??病虫害防治;?,农业知识,1000-8241,2003 年 002 期,38-39,"在封冻前刮除干裂树皮,集中烧毁、深埋的基础上,采取以下措施.清除枯枝落叶经过秋季以后,枣树下的枯枝落叶很多...",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60035,枣树果实成熟期生态气候条件分析,陈海燕;??李茂春;??胡云喜;??龙海燕;??严建昌;?,阿克苏地区气象局;??新疆维吾尔自治区阿拉尔市气象局;?,气候条件;??果实成熟期;??枣树;?,现代农业科技,1007-5739,2018 年 08 期,110,"2014年阿拉尔市气象局承担新疆维吾尔自治区枣树果实成熟期黑头病害发生发展生态气候环境监测项目,对枣树全生育期进程进行监测,重点监测分析枣树果实成熟期光、热、水等气象要素。结果表明,枣树果实成熟受温度、湿度、降水、光照、冰雹等气象要素直接影响,出现低温连阴雨或中到大量降雨天气,同时光照不足,成熟期枣树果实会出现大量病果和烂果;枣果成熟期出现冰雹,导致枣果不能继续生长着色、正常成熟,产量和品质均受到严重影响。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60036,利用春暖大棚栽培早熟鲜食枣的试验,任淑萍;??纪清巨;??陈超;?,河北省沧州市林业科学研究所;?,"果实成熟期;??产量;??枣,春暖大棚;??品质;?",落叶果树,1002-2910,2007 年 39 卷 05 期,41-42,"以早熟梨枣、铃枣、圆枣、无核1号和大脆枣为试材,进行春暖大棚栽培试验。结果表明,早熟梨枣和铃枣可比露地栽培提前成熟20～37天;定植第2年结果,产量逐年提高,第4年平均株产分别达5.04和4.21kg,比露地栽培增产3%～5%;果实个大,脆甜,鲜食品质优良。圆枣产量低,品质差;无核1号果实成熟期与露地栽培差别不大;大脆枣花而不实,无产量,均不适宜春暖大棚栽培。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60037,枣实生后代不同成熟期抗裂果优良类型筛选,,,果实成熟期;??实生后代;??筛选;??中早熟;??抗裂果;??优良类型;??冬枣;??自然授粉;?,中国园艺文摘,1672-0873,2017 年 33 卷 011 期,234-235,"该试验以220株母本为冬枣、灵宝大枣、鸡心枣和大荔龙枣的自然授粉实生后代为研究对象,对其果实的自然裂果特性进行了研究,结果表明:枣实生后代果实抗裂果能力有很大差异,出现超母本现象,筛选出极抗裂和抗裂类型76个.枣实生后代果实成熟期也出现较大分离,分离出早熟、中早熟和晚熟等类型.",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60038,梨枣在果实生长期对土壤水势的响应,韩立新;??汪有科;??张琳琳;?,中国科学院研究生院;??中国科学院水利部水土保持研究所;??西北农林科技大学水利与建筑工程学院;?,土壤水势;??落果率;??梨枣;??果实生长期;??水分利用效率;?,生态学报,1000-0933,2012 年 32 卷 07 期,2012 年 32 卷 07 期,"以4年生梨枣为试验材料,在果实生长期设置了4个土壤水势水平,研究不同处理梨枣茎秆直径生长、光合速率、蒸腾速率、叶片相对含水量以及果实数量对土壤水势的响应,探讨了梨枣果实生长期适宜的土壤水势范围。结果表明:1)在果实缓慢生长期,茎秆直径生长缓慢;土壤水势高于-84 kPa时能显著地降低落果率。2)果实快速生长期,茎秆直径日最大值和叶片相对含水量能反映梨枣的水分状况;适当的控制土壤水势能显著的提高叶片的水分利用效率;土壤水势高于-84 kPa时果实快速生长期出现坐果现象。3)果实生长期前期的土壤水势低至-461 kPa会影响果实生长期叶片的功能和后期的坐果。因此,梨枣果实生长期的适宜的土壤水势范围为-41—-84 kPa,提高了叶片水分利用效率,提高了单果重,不影响产量。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60039,黄骅冬枣果实生长期主要气象灾害及其防御对策,刘金玉;??崔万里;??孙爱良;?,河北省黄骅市气象局;??南京信息工程大学公共管理学院;??河北省沧州市气象局;??河北省任丘市气象局;?,果实生长期;??防御措施;??气象灾害;??冬枣;?,中国农业气象,1000-6362,2011 年 S1 期,192-195,"应用河北省黄骅市1990-2009年20a的温度、降水、风速、天气现象等资料,采用对比分析和差值的方法对黄骅地区冬枣果实生长期各个阶段气象要素进行分析研究,得出影响黄骅冬枣果实生长期的主要气象灾害有高温、大风、连阴雨、冰雹等。并针对这些气象灾害对冬枣生长的影响,提出具体应对措施,以期达到趋利避害、优质高产的目的。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60040,金丝新四号枣花期及果实生长期管理技术,段银凤;??贾红茹;?,安阳市退耕还林工程管理中心;??安阳市林木种苗质检中心;?,金丝新四号枣;??管理技术;??果实生长期;??花期;?,林业建设,1006-6918,2007 年 05 期,14-15,"金丝新四号枣是金丝小枣品种中果个最大的品种之一,具有早果、果大、丰产、稳产等特点。现针对金丝新四号枣花期、果实生长期的管理,经过多年研究、试验,探索出一套丰产实用管理技术,对指导当前金丝新四号枣生产管理具有现实意义。",枣树管理
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D60041,南疆红枣实用栽培技术,岳楚甲;?,阿克苏一团;,枣树;??欧亚大陆;??盛花期;??果实生长期;??有效积温;??气温日较差;??年日照时数;??红枣;??南疆地区;??坐果率;?,农村科技,1002-6193,2010 年 008 期,73,"南疆地区地处欧亚大陆腹地,塔里木盆地周围,干旱少雨,晴天多,空气透明度高,光热资源丰富,是典型的干旱灌溉型农业区.枣树生长季节平均日照时数达10小时以上,年日照时数3103.2小时,4~9月累计日照时数达1733.6小时;全年的有效积温为4956℃,果实生长期为6~9月,气温日较差逐渐增大,平均达17.49℃,最高可达27.8℃,气温日较差在20℃的天数为39天;无霜期达200天以上.本地区气候条件适宜栽培红枣.",枣树管理
