index:ID,name,character,function,rule,:LABEL
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70011,红枣采收时期,制干枣的采收，应在果实充分成熟、糖分充分转化的完熟期进行。,"此期枣果全部着色，果肉变软，果皮微皱，枣果含水量下降, 不仅制干率高，而且制成的红枣色泽光亮，果形饱满，富有弹性,品质最好。","对于遇雨易裂果的品种，可根据天凭预报情况，适当提前采收。所以, 在枣树集中栽培区，制干枣果釆收最早应在白露以后，或到白露后 10?15天釆收。",枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70012,鲜枣采收方法,,,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70013,缸藏法,枣果较少时，可把干枣先经晾晒、挑选，然后放在干净的缸内或坛内，加盖后，置于干燥的室内即可，最好在缸底放一层石灰或干燥的草木灰，上面垫一层纸，再放枣，缸面枣上再放一层纸，纸上置石灰，最后加盖。或用酒边喷边入缸，每50千克干枣用酒0.4 千克，喷洒要均匀，最后用无毒聚乙烯薄膜覆盖，用泥密封。,,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70014,囤藏法,当枣果较多，贮藏量较大时，可在干燥的库房内设置席囤，囤底用箔隔离地面，囤中贮藏红枣，也可把枣果直接堆放在干燥的屋内。贮藏期间要经常保持干燥，防潮、防虫、防鼠。这种方法适合产枣量较多的枣农。,,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70015,密封贮藏法,"贮存前，要把红枣晾干，但不宜暴曝晒，剔除破头和虫蛀果，装包密封入库。贮放在半地下窖里或一般仓库内，地上用枕木垫好垛底，再加上两层席子，席间夹一层油毡纸，把装枣的袋子码在席上，码至适当高度，然后在码子上用两层席子夹油毡纸的办法，盖好围严，用麻绳缝严。注意，垛下和席内地面要铺稻壳，或垫木屑等防潮，入库时间最好在冬季细菌未繁殖时。贮存期间，窖内或库内温度一般不宜超过25°C，相对湿度不超过80%,可安全过夏。",,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70016,稻灰壳贮藏法,入库前，仔细剔出红枣中的虫伤果和烂果，在地上铺一层稻灰壳或草木灰，上面每隔一层枣撒一层灰，码至40厘米以上为宜。,稻壳灰呈碱性反应有杀菌杀虫和隔潮作用，因此，能防止红枣发霉和生虫。此法简单经济、实用，效果较好。,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70017,塑料袋包装贮藏法,先用0.07毫米厚的聚乙烯塑料薄膜，用热合法制成长600毫米、宽400毫米的塑料袋，每袋装干枣5千克，密封后，抽出袋内空气，放置于干燥凉爽的仓库内贮藏。,"此法投资少，技术简单，可使枣果贮藏一年以上，且好果率高达90%以上，失重小，果形丰满, 色泽、风味正常。",,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70018,气调贮藏法,"选用0.12?0.23毫米厚的聚乙烯薄膜或无毒聚氯乙烯薄膜，制成塑料大帐，塑料帐的长度、高度应根据贮藏量和房屋大小而定。 帐子上下各设一个气孔，供调气和抽气用。在干燥库房地上铺一层不漏气的塑料薄膜，上面再铺一层麻袋，将红枣堆放其上，然后扣上帐子，下端与地上的塑料薄膜布一起紧紧卷起，用土埋住，用脚 踩实，使其不漏气。然后用抽气机抽出帐内空气，使帐壁紧贴枣堆。 最后用制氮机充氮，使帐内氧气浓度保持在1 %?2%,二氧化碳在 5%以上。如达不到要求应立即调整，待气体成分稳定后，可15?20 天测一次。",气调贮藏具有费用小，防虫、防霉、效果好等优点，适 于大量贮藏干枣，是一种先进的贮藏方法，值得推广应用。,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70019,鲜食枣的分级,由于枣的发育受不同因素的影响，即使同一株、同一枝条上的果实，其大小、色泽、成熟度等方面也不会完全一样，因此，在包装前有必要对鲜枣按一定标准进行分级。枣果的分级，就是按照枣果质量标准或合同要求，采用一定的方法，把同一品种的枣果分成 若干等级的过程。鲜枣分级的目的是为了使鲜枣销售标准化，有利于取得更高的效益，切不可以混级果销售，这样会大大降低鲜枣的售价。市场上的分级枣果的价格，一般比混级枣的价格高3?5倍。,,分级时，人工将鲜枣中病虫、日灼、碰压与裂果等果面损伤严重，外观缺陷明显不符合等级指标要求的果实，加以剔除，然后可借助滚筒式分级机进行大小分级。,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70020,鲜食枣的包装,以往枣的包装都是用麻袋、柳条筐或大纸箱包装，这不适合于鲜枣包装。鲜枣的包装，不能只用大包装，更不能用麻袋、柳条筐做包装材料，因为挤压、扎伤等伤害对枣的保鲜极为不利。,这样既利于运输，又利于贮藏和销售,"采用小包装，小包装的材料一般多用无毒透明塑料盒或单层硬纸盒, 盒内设有果托，可避免果与果碰损。然后再将小包装装入大包装。用于贮藏的鲜枣一般先用真空袋包装，销售时再转入商品包装盒。此外，鲜枣还可用瓦楞纸箱、钙塑箱、塑料箱、泡沫塑料箱做包装容器。",枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70021,品种,品种不同，鲜枣的耐贮性也存在很大差异。一般情况下，晚熟品种较早熟、中熟品种耐贮藏，鲜食制干兼用品种较鲜食和制干品种耐贮藏，抗裂果品种较耐贮藏，小果型品种或大果型品种中果肉较疏松的品种较耐贮藏。,,在进行大批量贮藏时，必须选择品质好、果形大、含糖 量高并受消费者欢迎的耐贮鲜食品种。,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70022,栽培条件,鲜枣的贮藏性与采前栽培措施密切相关，一般来讲，树体通风透光良好，吊果比低，生长期多施钾肥，生长后期降低灌水量，病虫害防治合理，环境污染轻的枣树，其鲜枣较耐贮藏。另外，在鲜枣采收前4?6周，昼夜温差大、光照长、干旱少雨的地区，鲜枣耐贮藏。,,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70023,化学处理措施,"为提高采收效率，在枣果采收前喷施乙烯利，则其枣果不能贮藏，只能用于加工。采前20?30天喷施1%?1.5%氯化钙溶液，可增强鲜枣的耐藏性。为了生产绿色食品、有机食品，在采前尽量少 施或不施化学药品。枣果采收后，放入防腐剂如氯化钙和保鲜片等溶液中浸果处理，能明显延长贮藏期。另有研究表明，用2%的氯化 钙浸果处理后，再用30毫克/升的赤霉素水溶液浸果5?10分钟, 能明显增强鲜枣的耐贮性。",,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70024,采收成熟度,采收成熟度对鲜枣贮藏寿命有明显影响，一般成熟度越低越耐贮藏，鲜枣贮藏以初红至半红期采摘效果最佳，采收成熟度对不耐贮品种贮藏寿命的影响较对耐贮品种的影响更为明显。,,"采收过早，枣果含糖量低，风味差，营养物质积累得少，并且新陈代谢旺盛，消耗较多，加之枣果表皮保护组织不够健全，保水力差，容易失水失重并因而缩短贮藏天数。采收过晚，含糖量及营养物质积累虽有提高, 失水失重率轻，但枣果活力低，对外界不良环境条件的抵抗力差, 同样不耐贮藏。",枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70025,果实受损伤的程度,"枣果果柄是否完整，果实有无虫伤、磕碰伤及挤压伤等都直接影响其贮藏寿命。手工采摘枣果时，容易拉伤果柄与果实的连接处, 甚至拉掉果柄，造成撕裂伤口，影响枣果的贮藏。",,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70026,鲜枣贮藏的环境条件,鲜枣贮藏期的长短及贮藏品质的好坏与贮藏环境的温度、湿度、气体成分等密切相关。,,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70027,温度,温度是影响鲜枣贮藏寿命最主要的环境因素。一般随贮藏温度的升高，枣果衰老进程加快， 容易腐烂变质，贮藏寿命缩短，在一定范围内，温度越低，鲜枣的贮藏期越长，但贮藏温度低于枣果的冰点，则枣果受冻，果皮皱缩，果肉细胞组织坏死，失去食用价值。鲜枣的冰点一般在2°C—5°C。,贮藏期间给鲜枣创造适宜的温度条件，既能延长贮藏期、抑制果实的呼吸作用和防止微生物浸染，又能减少贮存物质的消耗。,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70028,湿度,湿度也是影响枣果鲜脆状态的重要因素。由于枣果容易失水变皱，因此控制贮藏湿度非常重要，低湿是造成鲜枣失水失重失脆的重要因素。,,"一般枣品种贮藏相对湿度控制在90%?95%,这对没有完全着色的枣果尤为重要。保持较高的湿度对鲜枣的贮藏较为有利。",枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70029,气体成分,气体成分对鲜枣的贮藏寿命也有明显影响。鲜枣不能耐受长时间较高浓度的二氧化碳，二氧化碳浓度高于5%时会加速鲜枣果肉的软化褐变。鲜枣对二氧化碳比对低氧更敏感。,,鲜枣不适于塑料袋密闭条件下的自然气调贮藏，为了提高贮藏效果，在塑料包装袋上打孔外，塑料袋包装扎口也可松些。,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70030,冷库贮藏,"鲜枣贮藏的最适温度为0士 1°C。为此，在我国鲜枣主产区可建立冷库，采取人工降温贮藏，以达到较长期保鲜的目的。冷库库房要有良好的隔热效能，温度能恒定在0±1°C,相对湿度保持在90% ?95%,且能通风换气。利用低温冷库贮藏一般鲜食中晚熟品种能贮藏保鲜30?40天，特别耐藏的品种如沾化冬枣可保鲜60?90天。",,冷库贮藏的具体操作方法主要分库房准备、鲜枣处理、库房管理等三项内容。,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70031,库房准备,贮藏鲜枣的库房要求有两台能使库房温度快速降到一2C以下的制冷机和配套的制冷系统。设有通风装置、贮藏架、附设预冷室等。为了减少枣果在贮藏期间病原微生物侵入的机会、提高好果率、 延长贮藏期，一般在枣果入库前半个月就应做好库内的清扫、通风、 设备检修和库内消毒杀菌工作。消毒工作完成后闭库制冷，使库温降到O°C左右。,,常用的消毒杀菌方法：二氧化硫熏蒸，即每50立方米库内空间用硫磺L5千克，加适量锯末点燃薫烟，密闭48小时后通风换气。也可用福尔马林(含甲醛40%) 1份加水40份，配成1%的甲醛溶液喷洒墙面、地面，喷后密闭24小时再通风换气。如果用漂白粉消毒，则用40克漂白粉加1千克水配成溶液，仔细喷洒。,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70032,鲜枣处理,"选择风味好、果型大、经济价值高、耐贮性强、脆熟期的1/3 红?1/2红枣果，用手工分批釆摘，轻拿轻放，避免机械损伤。采摘下的枣果经过分级后，为了提髙枣果的商品质量，一般要对枣果进行清洗处理。可以用清水清洗，通过热气流风干表面水分。然后先进行降温预冷，再进行果实处理。降温预冷一般采用喷水降温或浸水降温等方法。对预冷后的枣果，再放入2%氣化钙溶液中浸果半小时。为了减少鲜枣水分蒸发、适当抑制呼吸作用，需将处理后的枣果装袋入库贮藏。果袋选用0. 04?0. 07毫米厚的无毒聚氯乙烯薄膜或保鲜膜制成有孔保鲜袋，每袋上有直径0.5厘米的圆孔6?10个, 袋内装枣1. 0-1.5千克。由于聚氯乙烯塑料薄膜或保鲜膜能保持低 温高湿，还可以限制气体的流通，抑制果实的呼吸，不至于使二氧化碳浓度积累得过高，加上袋的容量小，不致压伤枣果，所以极有利于延长贮藏时间和提高保鲜效果。果实装袋后移入库内，单层排放于贮藏架上，不要堆叠，袋间留空隙，不要靠得太紧。入库时,每批进库的数量不能超过库容积的1/20,等库温回降到0°C时，再继续入库。要防止一次进库量太大，库温回升太高，不易迅速降温而使贮藏失败。",提高了果面的洁净度，又可以减少果面农药残留对人体健康的危害。,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70033,库房管理,"枣果入库后，应根据库内温度的变化，借助制冷装置降温，将库内温度长期稳定在0°C± 1°C或略高于冰点温度，此温度范围内，防止波动。枣果贮藏期间，应尽量使库内湿度保持在90%?95%,这对没有完全着色的枣果尤为重要，且要定期检查贮藏情况，如果发现果皮轻微皱缩，说明果实失水过度，应通过向库内洒水、喷水增湿来调节。枣果贮藏期间库内要经常通风换气，并定期定点抽样测定，控制库房内二氧化碳浓度在5%以下。如果果实质地变软，果皮颜色变浅，则说明积累了过量的二氧化碳，需立即通气、排除过量的二氧化碳。变软的果实，包括局部变软的不宜再继续贮藏，要及时出库销售，以减少损失。 ",,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70034,土窑洞贮藏,这是一种投资少、结构简单、贮藏效果好，尤其适于专业户使用的加机械制冷设备的土窑洞。,,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70035,土窑洞的建造与设备安装,窑址要选择地势高燥，通风良好，土层深厚，土质粘重，果实进出方便的地方。窑门的方向影响窑洞的温度性能，一般以向北为好。窑洞高约3.0米，宽2.5-3. 0米，长30?50米。窑顶土层厚约5.0米，窑洞间隔要大于4.0米。在窑身后部设通风筒，通风筒底部直径1.2米，上部直径L0米。筒体越高，抽气效果越好，越利于自然通风。要利用地形提高通风筒出口的高度，使筒体高度不低于10米。如果加高不便，可在通风筒底部安装30?50厘米的排气扇，强制通风。窑门宽1.0-1.4米，高约3.0米，内外门间距4.0-6. 0米。窑身顶部由外向里缓缓降低，比降为0.5%?1.。％°窑底与窑顶平行，窑顶的绝对最高点在窑门的外侧。在平地建造窑洞时，可斜向下挖一坡道，达一定深度后再横挖成窑。也可以向下挖1竖井，在近井底处再横挖成窑，并设升降机，作为进出的运输工具。在土质疏松的地方，要用砖石砌道加固，以确保安全。窑洞建成后，即可安装制冷设备。1座宽3米、高3米、长30 米的窑洞，墙壁不加隔热设施，安装2台1. 674 X 107焦耳/小时 (4000大卡/小时)的冷冻机，配合冬季自然降温，就可维持窑内的适宜低温。在一般情况下，使用1台冷冻机制冷工作就可维持贮藏温度，将另1台作为备用机。冷冻机有水冷式和风冷式的两种，水冷式适宜在水源方便的地方使用，用水不便之地则宜采用风冷式冷冻机。冷冻机房设在窑洞外的旁侧，蒸发管道通过墙壁进入窑洞，架设在窑洞的顶部。蒸发管道用无缝钢管制成，规格为25毫米X2.5 毫米。安装时要尽可能增加蒸发面积，以提高冷冻机的工作效率、 减少管道结霜。窑门以保温门为优，保温门可以用10厘米厚的聚苯乙烯泡沫塑料板等材料制成。通风筒口也要求采取相应的保温措施。,这样的窑洞有利于窑外冷气的导入和窑内热气的排出。,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70036,土窑洞鲜枣贮藏技术,窑洞一般在9月下旬开始使用，使用前半个月左右开机制冷，使窑内的温度降到0°C左右。,,土窑洞贮藏与冷库贮藏的技术要求大致相同。和普通冷库不同的是，用土窑洞贮鲜枣把利用冬季低温进行通风降温作为降温的主要方式，配备的冷冻机只是在自然低温来临之前开启，用以降低贮藏前期较高的窑温。入窑初期，由于枣果的田间热和呼吸热散热量较大、窑内土温较高，应开启冷冻机逐渐降低窑温和窑内土温。在开机降低窑温期间，如果外界温度仍高于窑温，要注意密封窑门和通风筒等洞口，以减少外热内渗。在严冬到来、外界气温低于0°C时，要不失时机地进行通风降温。仅用自然通风就能维持0C的窑温时，此时就可关闭冷冻机。停机时要注意将管道中的制冷剂收回贮液器中，同时排净冷凝器中的水。停机后可利用积水、积雪或喷水来提高窑内周围土层或砖的含水量，以加大土壤或砖的热容量和导热率。同时适度通风，使窑内蓄入大量的自然冷源，以长期保持低温高湿的良好状态。为防止冷空气急剧入窑引起冻害，通风量不宜过大，窑门下部可适当堵草或垫土 30厘米以上，并在靠近窑门的贮果部位下部放置温度计，以便随时观察窑温的变化，温度以不低于一2℃为宜。枣果全部出窑后，要彻底清理窑洞和窑内用具，并进行消毒处理，然后封闭窑门和通风筒。,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70037,气调贮藏,"在0土 1°C温度条件下，自然调节或自动调节贮藏袋内氧气、二氧化碳和乙烯比例可以达到延长保鲜期的目的。现在枣产区切实可行的方法有：第一，用0.015毫米厚的打孔聚乙烯塑料小袋包装（10?20 千克/袋），通过自然气体的释放，调节气体成分，每袋内装乙烯吸收剂200克，延长保鲜期。方法简单，操作方便，成本低，贮量可多可少，灵活方便，但这种方法贮藏效果不稳定，容易造成二氧化碳过高而中毒，引起果实风味劣变。第二，采用计算机自动控制温度、湿度、 氧气浓度、二氧化碳浓度等。根据鲜枣贮藏所需的最佳环境条件，通过计算机自动调节，把温度控制到0°C±rC,相对湿度90%?95%, 氧气3%?5%,二氧化碳为5%的环境条件下贮藏。自动气调库设备先进，贮藏规模大，贮藏保鲜期长，保鲜效果好，一般中晚熟品种可贮藏90?100天，耐藏冬枣品种可贮藏110?120天。",,气调贮藏的具体操作方法也分库房准备、鲜枣处理、库房管理等三项内容，其中库房准备和鲜枣处理方法同冷库贮藏的具体操作方法。,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70038,红枣采收时期,制干枣的采收，应在果实充分成熟、糖分充分转化的完熟期进行。,"此期枣果全部着色，果肉变软，果皮微皱，枣果含水量下降, 不仅制干率高，而且制成的红枣色泽光亮，果形饱满，富有弹性,品质最好。","制干用且不易裂果和采前落果轻的，可尽量晚釆；对于遇雨易裂果的品种，可根据天凭预报情况，适当提前采收。所以, 在枣树集中栽培区，制干枣果釆收最早应在白露以后，或到白露后 10?15天釆收。",枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70039,红枣采收方法,,,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70040,振落采收,"一般是用竹竿或木棍振荡枣枝，在树下撑（铺）以布单接枣, 以减少枣果破损和节省捡枣用工。采用此法采收，易损伤枝叶。每年的振动部位应相对固定，以尽量减少伤疤，尤其要避免“对口疤另外，下杆的方向不能对着大枝延长的方向，以免打断侧枝。此法主要适用于制干枣果的采收。",,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R70041,化学采收,"其方法是：在采收前的5?7天，全树均匀喷洒浓度为200毫克 /升的乙烯利溶液，当枣树叶果吸收以后，经过水解酶的作用，释放出乙烯，促进枣果衰老，加速果柄离层解体。一般喷后第二天即可见效，第四天进入落果高峰。喷后5?6天时，轻轻振动枝干，枣果即可全部落地。需要说明的是，此法用于已着色的果实效果良好，且能提高产品质量,但用于未着色的果实效果不很理想，尚需要进一步研究探讨。此法主要适用于制干枣果的采收。",,,枣果采收与贮藏
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10009,采收与贮藏,,,,枣果采收与贮藏
