index:ID,name,character,function,rule,:LABEL
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b20011,无核糖枣,无核糖枣呈半透明状，色泽紫红光亮，有浓郁桂花香味，口感 香甜味美，酥软适口，含糖量70%以上。,具有润肺益肾，补气活血 之功效,"1.选料选择色泽鲜红、肉质肥厚、个大均匀、完整无损、充 分成熟、并已晒干的红枣，挑选分类，去除霉烂、有病斑的枣，如 果枣面粘有杂质，应清洗晒干。注意不宜选择鲜食用的脆枣、青枣 做原料。适宜的品种有相枣、屯屯枣等。2.去核 用去核机桶掉枣核，使蛹孔上下端正，无破头，出核 口径不大于0.7厘米。3.泡洗 将去核的枣倒入65P?70℃清洁热水中，轻轻搅拌， 泡洗20分钟左右，待枣肉发胀，枣皮稍展开，浸透水后，即可捞 出，淋净枣皮表面的水备用。通过泡洗、清除污物，使枣皮舒展， 以便在煮制时吃糖均匀，色泽一致。4.糖煮 取50千克白糖、50千克水，在不锈钢锅内加热，使 温度达到90°C,糖溶化后，加入3%柠檬酸，将锅烧开，把泡洗好 的枣倒入糖水锅内，加大煮制约半小时，使枣皮胀起，色泽紫红时 为止。5.浸枣 将煮好的枣连同原液一起倒入配有玫瑰、蜂蜜、桂 花、白糖等佐料的糖水缸中浸泡24小时左右，直至枣肉吸饱糖液， 呈紫红色为止。6.烘干将浸好的枣肉用热水洗净表面糖浆，随即捞入烤盘 中，送到烘房中烘烤，温度保持60℃?70C,烘干时，每隔一段时间 倒换一次烘盘，使枣受热均匀，经12小时后，糖枣水分含量降低至 15%左右，用手摸感到外硬内柔时，即可出烘房。7.包装 烘干后，按大小和色泽进行分类，选取个头均匀紫红 明亮的成品，装入制特的无毒食品袋中密封，入标准箱出口或在国 内市场销售，其余的另外包装上市处理。",枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b20012,焦枣,焦枣酥脆、芳香，风味独特，久负盛名。,,焦枣加工技术如下：1.选料 用制干后的大、中型优质红枣为原料。一般选用肉质 较松，略有酸味的红枣。2.去核用去核机把枣逐个去核，去核过程中保持枣果不能破 损，尽可能保持完整。3.烘烤 将去核枣倒入特制的烘烤笼内，占总容积的70%? 75%。笼长80厘米，半径25厘米，每笼烘枣18?20千克，烘烤时 笼的转速为40转/分钟，30分钟可烘一笼。4.加光上色在烘烤完成前15?20分钟进行加光上色。具体 方法是：用带有少量果肉的枣核，按的比例加水煮沸30分钟， 每笼加这种煮枣水1千克，加水后再烘烤15?20分钟。枣的外果皮 由无光的褐色，变成具有金属光泽的红褐色。5.焦化 烘烤完成的焦枣，热时较软，摊平在干燥室内即自然 变硬、酥、焦。一般冬季1小时，夏季5?6小时即可焦化。6.包装 用聚乙烯塑料袋包装0.5千克/袋，外包装用彩色硬 质纸箱，可自然贮放2个月之久。,枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b20013,枣粉,"枣粉是将红枣去核、干燥、粉碎后制成的紫红色粉状物。枣粉 焦香甘甜，做成馅用于夹心面包、夹心饼干等，也可泡茶、煮粥,。",,"加工方法如下：1-选料、去核与焦枣相同，此处不再重复。2.干燥用电热鼓风干燥箱烘烤去核后的枣坯1?1.5小时, 温度90°C左右，当含水量达到10%时停止。为增加成品色泽，可在 烘成前10分钟，喷相当于枣粉量0.1%的枣红色素（预先配制20% 枣红色素溶液），然后继续干燥到合乎要求为止。3.粉碎 用粉碎机将干燥后的枣坯立即粉碎，过30目筛即可。4.包装 粉碎过筛后，立即用食品塑料袋包装、封口、防潮。",枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b20014,糖水红枣罐头,"糖水红枣罐头是以优质红枣和白砂糖为原料加工而成。成品深 红色，同一瓶内果肉含量不低于净重的55%,糖水浓度25%,酸度 0-1%;枣果外形完整，无虫害与机械损伤，形态饱满，未伸展皱瘪 枣果不超过1/10,不露核，允许有少量不引起混浊的枣皮碎片；枣 香味浓，甜度适口，滋味纯正，无异味。如果用去核机将枣核去掉, 可以加工成无核红枣罐头。",,"加工步骤为：1.选料清洗 选择大小适中的无病虫、无损伤无畸形的果实, 用清水洗去表面的泥沙，用温水浸泡红枣24小时，使枣果皱纹展 开，然后流水冲洗。2.热汤将浸泡冲洗后的枣果放入沸水煮20?30分钟，捞出 后再清洗1遍。3.装罐将洗净的枣果装入干净的罐头瓶中，每瓶装枣290 克，加25%糖液220克，加0.1%柠檬酸。装罐时糖液温度不低于 70 °C。4.排气密封 在90℃排气箱中保持6?7分钟，待罐头中心温 度达70℃以上时用真空封口机立即封盖。5.杀菌冷却 封盖后放100P沸水中保持30分钟，然后冷却至 40℃左右，擦干罐外水珠，经检验合格后贴好标签即可装箱。",枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b20015,枣露,"枣露，又叫枣汁、枣饮料。是以枣为原料，取其可溶性固形物, 配以白糖、拧橡酸、香料等制成的补养饮料。",,"其加工方法如下：1.选料 选择色泽深，香味浓郁的红枣，在流水中洗净，去除 杂质及病虫果、霉烂果，放于筛子上沥干水分。2.烘烤 将选净沥干的红枣放在浅盘中，于烘房或烤箱中烘 烤。保持烘烤温度60℃，待枣果发出香味后升温至80°C, 1小时后 枣果发出焦香味，果肉紧缩，果皮微绽时取出放凉。3.浸泡、提取、过滤 将烘烤过的红枣放在水中浸泡，使果肉 微胀，然后开始加温，使水温保持60r,浸提24小时，并经常翻 动，当浸提出的枣汁可溶性固形物含量约为10%时，静置后取上层 清液，并用纱布过滤备用。4.原料配制 枣汁85千克，75%糖液15千克，柠檬酸千 克，枣香料0.01千克。首先将前三种原料在加层锅中混匀。5.脱气处理 在保持枣汁温度为50℃?70C情况下，用真空脱 气机进行脱气处理，要求脱气真空度680?700毫米汞柱，需5分钟 左右，以防霉变和褐变。6.装瓶、密封将脱气的枣汁迅速升温至85C以上，加入 0.01%枣香料，注入装汁机中趁热装瓶，立即密封。7.杀菌、冷却 装好后的枣汁在沸水中保持15分钟左右，取 出用喷淋法迅速冷却降温至40℃左右。枣露制作即完成。",枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b20016,枣泥,枣泥营养丰富，用途广 泛，食用方便，老少皆宜。,枣泥是制作月饼和糕点的原材料之一,"枣泥加工技术如下：1.选料选一般的红枣做原料。2.洗涤将选好的红枣用清水洗涤干净。3.蒸枣 将红枣上笼蒸熟，用凉水冷击，再蒸，反复3次，直 至80%枣皮裂口为宜。4.剥皮用机械去皮法将枣皮除去。5.取泥将去皮枣，放入打浆机，搅拌，枣肉自动漏入容器， 枣核被分离出去。6.炒泥 根据质量要求,按1，1比例加入白糖，同时加入 10%的植物油，炒之。当炒至暗红色，发硬时即成。7.包装 用塑料袋真空包装。每袋500克，装箱。",枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b20017,多维枣泥,成品色泽棕黄色，呈胶黏性，无糖结晶，无杂质，甜香可口。 ,,多维枣泥加工技术如下：1.选料选个大肉厚的干红枣，剔除腐烂、虫害的枣果，除去 杂质。2.浸泡 清水浸泡5?8小时，再用流动水充分洗净。3.软化 在不锈钢夹层锅内放50千克红枣，加水25千克，煮2小时，不搅动，使枣软烂。4.打浆 用孔径为0.2毫米打浆机打浆，除去枣核和枣皮。5.配料在夹层锅中将枣泥、淀粉、洋菜和磨碎后的炒花生、 炒芝麻、玫瑰等按比例混合配制。6.磨制用胶体磨磨制枣泥和其他配料。7.浓缩 在夹层锅中浓缩枣泥，并加入溶化好的糖浆，在245?392千帕蒸汽压下加热浓缩。当枣酱固形物达到55%时加入猪 油、香料水，并继续浓缩10分钟，再加入适量防腐剂，充分搅拌均 匀即可出锅。8.包装 用500克瓶装，用真空自动封口机封口，真空度保持 在27千帕以上。9.灭菌冷却瓶装 枣泥放入高压锅内，在120磅压力下保持15 分钟灭菌，灭菌后自然冷却至室温，擦干瓶外水珠后即可入库保存。,枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b20018,枣醋的加工制作,枣醋枣醋色泽纯正，醋味浓郁，品质优良，是上乘调味品。除 含有3%?6%的醋酸外，还含有枣的各种浸出物，如色素、香精、 黄酮类、醋类等。,具有杀菌、增进食欲、促进消化的功用,,枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b20019,枣酒,酿造成的枣酒，色泽纯正，酒香味浓、稍甜。,,1.原料粉碎 利用残、次、烂枣，去净杂质，用粗碎机粉碎。2.加曲发酵 取枣粉、高粱酒糟各50千克混合拌匀，放入干 净的水泥池中，放大坛中也可，用杆捣实压紧，保持35℃，发酵10 天左右即可。3.蒸偕将发酵的枣粉，蒸馅后便得成品枣酒，即可装瓶出 售。一般100千克料可出25千克酒。,枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b20020,枣香精,枣香精为深红色的澄清溶液，无沉淀和结晶物，有浓郁的枣香 昧和酒精昧，,,,枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10048,白熟期枣果加工,,,,枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10049,脆枣期枣果加工,,,,枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10050,红枣加工,,,,枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10051,残次枣加工,,,,枣果加工
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10010,枣果加工,,,,枣果加工
