index:ID,name,character,function,rule,:LABEL
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40011,开沟断根繁殖,,被切断的根系受到刺激后，于5?6月份，剪口及其附近萌生根蘖，相继出土长成芽苗。,在春季枣树萌芽前，距树干3米左右沿枣树栽植行挖宽30?40厘米，深40?50厘米，长视树冠大小而定的条沟，或在树冠垂直投影外围挖环形沟，切断沟两壁的所有细根，并将断根的伤口用刀削平，然后用混拌有腐熟有机肥的疏松湿土填平沟，以利于伤口愈合，产生根蘖苗。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40012,影响根蘖苗质量的因素,,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40013,根蘖苗质量,根藥苗的质量，除与枣园立地条件和土壤管理水平有关外，也与根薬苗着生部位有关。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40014,枣园立地条件,着生在距母树主干较远处、从较细根上萌生的根葉苗，根系较发达，移栽后成活率较高，生长也较好。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40015,土壤管理水平,,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40016,根蘖苗着生部位,产生根篥苗的母株必须是根葉苗植株，不能是嫁接树。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40017,归圃地的选择和准备,宜选择地势平坦，土层深厚，土壤较肥沃，有水源条件，地下害虫少，交通较方便，土质为砂壤土或壤土的地块。归圃地选定后若土壤水分不足，应先浇水，每667平方米施腐熟有机肥 4000-5000千克，过磷酸钙10。千克，碳酸氢100千克。肥料撒施后深翻土壤，把肥料翻入土壤中，及时整平，做成苗畦，以备栽植。苗畦大小视地形而异，一般畦长5?6米，宽2?2.5米。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40018,根蘖苗的采集、包装和运输,"为了保证优良种性和纯度，根蘖必须在纯度很高的没有检疫病虫害（如枣疯病）的良种枣园内采挖。院内如品种混杂，应严格区分根蘖的形态特征，防止品种混杂。采挖时，选茎干成熟度高，株高20厘米以上发育良好的根蘖，挖好侧根，并尽可能带一段15厘米左右长的母根。根麋苗挖出后，地上部留5厘米剪去苗稍，并用湿土把根部埋住，不能在露地久放，以免蒸发失水而影响栽后 的成活。异地用苗，要进行保湿包装，将每100株捆成一小捆，在根部藤上泥浆后，装入麻袋或编织袋内包装。如果进行长途运输,车上要用帆布把苗木盖严，严防苗木在运输途中失水干燥，以免影响其成活率。",,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40019,根蘖苗的假植,,,假植时，选择排水良好的砂土或砂壤土地，根据苗木大小，挖掘深、宽适度，长度视苗木多少而定的假植沟。再在沟 内把苗木一排排地斜放好。然后用湿土埋住根部，并充分灌水。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40020,归圃时期,归圃培育枣树根麋苗，春、夏、秋三季均可进行，但多在春季进行。,,春季归圃栽植，以枣树临近萌芽前为宜；秋季归圃栽植，以枣树落叶后早栽为好。因夏季气温较高，要注意及时去掉叶片，减少蒸发，经常浇水，保持湿润，以缩短缓苗期。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40021,栽植方法,,,归圃地按行距35?40厘米，深20厘米开沟，然后按15厘米左右的株距，把苗木稍倾斜栽于沟内。栽植深度与苗木原生长部位一致，以根部用碎土埋严为宜。苗木埋土后，用脚顺行踩实，使根系和土壤密接。随即灌水，待土壤稍干后培土覆盖苗茬，然后覆盖地膜。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40022,归圃苗的管理,,,春季根麋发芽后，用刀划开苗顶地膜，放出幼苗。发芽后要及时抹芽，每株选留一个壮芽进行培养，而将多余的芽抹除，以防其消耗营养而影响所留壮芽的生长。展叶后至7月份雨季前，视土壤干旱情况及时进行浇水。苗高80厘米时，进行摘心，以促进苗木加粗生长。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40023,苗圃地的选择,,,育苗地应选择地势平坦、土层深厚，有灌溉条件的沙土或沙壤土田块为佳。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40024,砧木的培育,,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40025,砧木种类,枣树嫁接常用的砧木有本砧、酸枣和铜钱树三种。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40026,本砧,,,本砧是指枣树的根藥苗、用大枣种培育的实生苗；,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40027,酸枣,,,酸枣砧指野生酸枣苗，或用酸枣种子培育的实生苗,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40028,铜钱树,,,铜钱树用种子繁殖生长快，根系发达，喜湿，不耐干旱，嫁接成活率高，而且生长健壮，结果早、产量高。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40029,酸枣种子的采集,,,"一般9月下旬，酸枣果实相继成熟时，选择果个较大、表面光洁、无病虫危害及充分成熟的果实，用木棒捣碎果肉，堆放于屋角或荫棚下，以不高于50厘米平堆最好，并加入少量水分，使果肉发酵腐栏。待果肉完全腐烂后, 用手搓洗，取出种子，晾干后备用。",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40030,沙藏及催芽,,,沙藏时采用一份种子，三份河沙，充分搅拌均匀后进行层积处理，厚度为60?80厘米。沙藏沟上面覆盖一层草帘，防止表面失水板结，影响通透性。沙藏期间，每隔15?20天，上下内外搅动一次，维持温、湿度均衡。开春，将沙藏的种子取出，筛去泥沙，淘洗干净，浸种催芽。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40031,播种及管理,酸枣播种时期分为秋播、春播。生长季节应加强田间水肥管理，以促进苗木健壮生长。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40032,枣树的嫁接,,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40033,嫁接时期,枣树的嫁接时间较长，一般从3月至9月均可嫁接，但苗圃多在春季枣树发芽前半月至发芽后1个月嫁接，此时嫁接成活率较高，生长期长，主茎当年生长量可达1米以上，当年即可培养出优质壮苗。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40034,接穗的选择及处理,首先确定适宜当地发展的早实、丰产、优质、抗逆性强的优良品种，选择品种纯正，生长健壮，无病虫害的成龄结果母株，采集组织充实。枝接的接穗可选用一年生发育枝或二次枝，节间较短、 生长健壮、芽体饱满及木质化程度较高的粗度在0.5厘米以上的枝条作为接穗。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40035,嫁接方法,枣树的嫁接方法分枝接、芽接两大类。生产上常用的方法主要有劈接、皮下枝接、芽接、腹接等。,,冬剪的接穗，为便于贮藏，减少水分蒸发，保证接穗的生命力， 可采用蜡封处理。芽接接穗随采随用，采后立即剪去二次枝和叶片，基部浸入水中保鲜防萎驚。 ,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40036,劈接,嫁接最适宜时期为萌芽前15?20天，因此时砧木树液开始流动，接穗尚未离皮，嫁接成活率高，接后幼苗生长快，当年可开花结果。,,1接穗处理2砧木处理3嫁接4绑缚,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40037,皮下接,又叫插皮接，从4月上旬到9月上旬，只要砧木能离皮均可嫁接，成活率高达90%以上，是枣树的主要嫁接方法。,,1接穗处理2砧木处理3嫁接4绑缚,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40038,带木质芽接,枣树的芽接方法不同于一般果树，要削取完好平整的芽片，必须附带较厚的木质组织。芽接从4月上旬到9月上旬砧木和接穗离皮时均可进行，但以7月份最好。,嫁接成活率高，但接穗需随采随用，不能远距离运输。,1接穗处理2砧木处理3嫁接4绑缚,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40039,腹接,,此法操作简便，成活率高。,1接穗处理2砧木处理3嫁接4绑缚,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40040,嵌枝接,嵌芽接一般在3月下旬到4 月下旬为宜。,该法适用于砧木较细，接穗相对较粗的情况。接穗插入后与砧木接合较牢固，接口愈合好，成活率高。,1接穗处理2砧木处理3嫁接4绑缚,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40041,接穗处理,,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40042,砧木处理,,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40043,嫁接,,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40044,绑缚,,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40045,嫁接后的管理,,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40046,检查成活情况,,,芽接一般在接后7?10天检查，如果芽片光亮，鲜嫩，说明已经成活；枝接一般在接后15 天左右检査，如果接穗芽体饱满，皮色鲜亮，接穗顶部剪口皮层和木质部交接部位长出成圈白色的愈伤组织，说明成活。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40047,放芽和解绑,接后要定期检查，如接穗新芽被塑料膜包裹时，要仔细挑开包扎的塑料膜，放出新芽。,,芽接苗一般在接后30天左右，接口完全愈合后及时解除绑缚。枝接苗一般在接后2个月左右解除绑缚。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40048,适时剪砧,,,6月份以前芽接苗，成活后即可剪砧，接芽萌发后的新梢当年生长时间较长，秋后枝条能充分成熟，当年可达出圃标准。而6月份以后的芽接苗，最好到下年春季萌芽前剪砧。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40049,除萌,枣树嫁接后，砧木上的芽很容易萌发，影响接穗的成活与生长。为保证嫁接苗健壮生长，提前出圃，在生长季节应及时剪除砧木上的萌菓。,节约养分，集中养分供接芽生长。,一般需除萌 3?5次。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40050,适时摘心,当苗木生长到70?80厘米高时，及时摘心，控高增粗，提高木质化程度，并能有效增加苗期挂果量。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40051,扶绑固定,"枝接苗一般生长较快，为防止大风折断嫩梢，应在新梢长至 20?30厘米时，应注意进行扶绑,以防风折。",,扶绑的支柱可用砧桩，也可插直立支柱或顺行拉铁丝扶绑，扶绑固定高度应距接口 25厘米左右。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40052,加强肥水管理,"生长前期，追施速效氮肥1?2次，间隔15?20天，促进新梢生长；生长后期适当增施磷钾肥，促进枝条充分成熟。采取条状沟施，深宽各10?15厘米,施后覆土。同时加强叶面喷肥。干旱时要及时浇水保墙，一般情况下追肥后浇水效果较好。浇水以后要及时除草、松土、保埼。",,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40053,病虫防治,要定期观察检查，适时防治，特别注意防治枣粘虫，枣步曲、 枣瘻蚊、红蜘蛛等害虫，病害主要有枣锈病、缺素症等，要对症及时防治，以保证苗木健康生长。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40054,影响嫁接成活的因素,,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40055,砧木和接穗的亲和力,亲和力是指砧木和接穗在内部组织结构、生理和遗传特性方面 差异程度的大小。差异越大，亲和力越弱，成活率越小。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40056,砧木和接穗的质量,"砧木和接穗贮有较多的养分，一般比较容易成活。在生长期间, 两者木质化程度愈高，生长健壮，嫁接易成活。",,嫁接时宜选用生长充实的一年生枝条作为接穗，并选用芽体比较饱满的芽或枝段进行嫁接。同时，接穗蜡封、沙藏处理的好坏，也直接影响嫁接成活率。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40057,嫁接技术,,,"一是刀削面要平直；二是形成层要对准；三是绑扎要严紧, 以提高成活率。",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40058,全光照喷雾抨插,全光照自动喷雾系统，是一种理想的自动控制装置。全光照喷雾抨插育苗是在全光照条件下进行的。,"其控制精度高，稳定性好，可根据抨插苗各时期需水量的大小，进行任意调节。全光照喷雾抨插育苗是在全光照条件下进行的，因而提高了抨插苗适应大田环境的能力，生长健壮，生根多，根系木质化程度高，移栽成活率高, 当年生苗移栽后越冬安全。",,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40059,苗床处理,苗床建成后，首先进行消毒处理，以防止插穗在高温高湿的基质中腐烂，可在抨插前3?5天，先用清水将基质冲洗干净，然后用 0. 3%?0. 5%的高铭酸钾均匀地喷洒在基质上，再用塑料布覆盖1?2天，最后用清水冲洗2? 3遍后即可进行打插。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40060,插穗的选择、采集与处理,枣树嫩枝打插所用的插穗主要有两个来源，一是成龄树上当年萌发的枣头枝，二是根藥苗新梢或幼树上的枣头枝。,,插穗采集后，插穗的“运输一剪切一药剂处理”，均在遮阴情况下进行，避免在阳光下曝晒。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40061,抨插,枣树嫩枝抨插需在阴雨天或傍晚进行，以减少抨插过程中插穗叶面水分的蒸发。,,抨插时，按照5厘米X10厘米的株行距，用1厘米粗的铁棍或木棍打定植孔，孔深5?6厘米，每孔插一插穗，基部用双手按紧。每行插穗上的叶片排列方向尽量一 致，避免叶片相互重叠遮阴，影响光合作用。在抨插过程中，定时启动喷雾装置，使叶面经常保持一层水膜。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40062,启动喷雾装置,枣树抨插后立即喷雾。,,抨插后至生根前，叶面水分主要靠喷雾来解决，水分不足，叶片萎蔦，插条不能生根成活。抨插后半月之内， 必须经常保持叶面和苗床湿润。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40063,插后管理,,,枣树抒插后，除正常喷雾保湿外，每隔1周喷一次800-1000 倍的多菌灵，并与半量式波尔多液交替使用。插后15天每隔1周喷 一次0.3%?0.5%的尿素。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40064,扦插苗移栽,,,移栽时，将扑插苗从苗床上挖起，根系木质化程度高的苗木，放入水桶中，按照20厘米X50厘米的株行距移栽于苗圃，仅有愈伤组织或根系为白色嫩根时，重新栽入苗床，待长出根并木质化后再移栽。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40065,保护地嫩枝扦插,保护地枣树嫩枝抨插繁殖是在温室或大棚内进行。,由于有温室和塑料棚的保护，在抨插生根过程中，受外界环境条件特别是风力 的影响较小，室内或棚内温度高、湿度大，枣树抨插后生根快，生根率高，地上部主芽萌动早，生长量大。,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40066,保护地类型,生产中，枣树抨插可以利用温室，也可修建塑料拱棚。,枣树的嫩枝抨插是在五月下旬?八月上中旬进行的，此时外界温度较高，各种类型拱棚内部的温度都可达到枣树插穗快速生根的要求。,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40067,苗床建造,用于塑料拱棚枣树拧插的苗床有三种类型，即高床、平床和低床。高床的插池高出地面20?30厘米，平床的插池和地面平，低床的插池表面低于地面20?30厘米。,,"三种苗床的基质和全光喷雾抒插苗床的基质相同。为便于抨插和管理，可将拱棚内的有效面积划分成若干个长6?7米、宽3?4米的苗床，相邻苗床之间留0.8米宽, 用于操作步道和在苗床周围挖排水沟。",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40068,喷雾系统,塑料拱棚枣树嫩枝抨插属于封闭式育苗，拱棚内的空气和基质湿度受外界环境条件的影响较小，比较容易控制。,人工控制喷雾系统设备简单，投资少，成本低，适合推广应用。,"用于塑料拱棚喷雾系统的喷管一般固定在苗床上方60厘米处,要求喷管和苗床平行。也可以在苗床下埋入供水管道，然后根据供水压力和喷头有效控制范围每隔一定距离安装一个直立的、顶端高于苗床60厘米的喷管。",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40069,扦插和插后管理,与全光照喷雾抨插基本相同，所不同的是插穗生根后，炼苗方法较复杂。,,"塑料拱棚抨插苗炼苗时，首先减少喷雾次数和降低基质湿度，3?5天后,夜间揭起拱棚下部的塑料膜放风，开始时每天夜间放风2?3小时,以后逐渐增加放风时间。炼苗后期，全天放风，不再封闭，以增强抨插苗适应外界环境的能力。待全天放风后1周，抒插苗根系木质化时，选阴雨天移栽于露地苗圃，继续培养成苗。",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40070,移栽,移栽前先准备好遮荫材料，常用的有带叶的阔叶树种枝条、阔叶秸秤等。,,移栽后立即遮阴，在移栽的最初5?7天里，苗木始终处于遮阴材料的阴影下，避免阳光直射，以后逐渐减少遮阴材料。移栽后15?20天，去掉遮阴材料，按常规苗管理。抨插苗移栽后，除立即遮阴外，还要立即浇水，在最初的1周时间要勤浇水，同时地上部进行人工喷水，以后逐渐减少浇水和喷水次数，直至全部去掉遮阴材料为止。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40071,培养基的制备,最常用的基本培养基是MS培养基。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40072,无机盐类,无机盐类，包括氮、磷、钾、钙、镁、硫等大量元素。,"这些大量元素是植物最基本的矿质营养。氮是合成蛋白质的主要成分, 磷与蛋白质的合成有关，钾、钙、镁、硫影响酶的结构和活性，决定着新陈代谢的过程。",,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40073,微量元素,微量元素，主要包括铁、锭、硼、锌、铜、碘、钥、钻等。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40074,有机物质,有机物质，主要包括盐酸毗哆素、盐酸硫胺素、烟酸、甘氨酸、肌醇等。,这些有机物质直接参与生命活动最重要的过程，如酶的合成、蛋白质、脂肪的代谢等，是植物生命活动中非常重要的物质。,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40075,糖类物质,糖类物质，糖是植物组织培养中不可缺少的碳源。,,蔗糖价格便宜，受热分解形成葡萄糖和果糖，容易被植物体吸收，所以被广泛使用。工厂化生产时，也可用食用白糖代替蔗糖。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40076,生长调节物质,生长调节物质，主要包括细胞分裂素、棊乙酸，卩引噪乙酸和口引噪丁酸等。,生长调节剂类物质的使用主要是促进植物组织的细胞分裂、分化和愈伤组织的生长等。,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40077,材料的选择与处理,,,首先从无病虫害的优良单株上采集枝条，一般用枣头顶端主芽作为接种材料。材料釆回后，用自来水冲洗表面的灰尘，然后在超净工作台上将材料在75%酒精中浸泡30秒，取出后放入10%漂白粉上清液中消毒15分钟，用无菌水冲洗3次后，浸泡在无菌水中备用。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40078,接种,,,取出消毒好的材料，经过适当的整理后，接种到培养基中。然后把培养瓶放入温度为25P的培养室中进行暗培养，无污染的枣芽在暗培养3?5天后转入光培养，7?14天后开始生长，此时就可转移到增殖培养基中。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40079,试管苗的增殖,"枣芽增殖的方式一般有两种，一是试管苗顶芽生长后切段繁殖, 二是芽分化后分割繁殖。",,在实际操作中可将切段繁殖和芽丛分割繁殖互相结合起来，生长快的苗适合于切段繁殖，侧芽及不定芽萌发多形成芽丛的则适合于用分割芽丛的方法来繁殖。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40080,试管苗的生根与移栽,试管苗的生根率与培养基中的附加生长素的种类和浓度有极大关系。试管苗的移栽成活率是限制试管苗用于生产的关键因素。,,,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40081,起苗,起苗时间分秋季和春季。一般秋季起苗有利于根系伤口愈合； 春季起苗可减少假植工序且成活率较髙。秋季在落叶后进行，春季在萌芽前进行。起苗时，尽可能多带须根，少伤粗根，不要损伤枣苗枝皮。挖出的苗木不能长时间散放在阳光下，应及时用苗床上的湿土 将苗木根系临时埋住，以免苗木脱水损伤须根。,,枣树茎源根系的水平根较垂直根发达，向四周延伸的能力强， 挖苗时应尽量把坑挖大一些。枣树实生根系主要指播种繁殖的苗木根系。实生根系的垂直根较水平根发达，向下延伸的能力强，挖苗时应注意挖深一些。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40082,修剪与分级,,,苗木修剪应先剪根后剪枝。短截过长的根，使根的四周平衡；疏除地下虫害或机械伤害处的根，以免定植后腐烂。修剪后剪口要平滑，以利愈合，为便于包装运输，应在二次枝基部留1?2芽进行短截。苗木分级的基本要求是：枝条健壮充实，芽体饱满，根系健全，须根多，断根少，无病虫危 害和检疫对象的优质壮苗。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40083,包装运输,,,将修整好的枣苗，按不同品种每50株或100株捆成一捆，根部蔑泥浆，用湿麻袋或湿草袋包住根系。若长途运输，装车后，应用湿草袋、塑料布等加盖2?3层，途中视情况适当洒水，减少蒸发，并注意通气散热；也可将苗木根系依上法处理后，将苗木适当截干，再用大塑料袋将整捆苗木包装，并在塑料袋中适量洒水，装车后再盖帆布篷。苗木到达目的地时，要立即松包栽植或假植。在苗木调运过程中，要注意温度变化，气温高时，应打开塑料袋通风透气，以免苗木发霉；气温低时，则应注意保温，避免苗木受冻。苗木到达目的地后，要立即打开包，尽快定植，否则要进行假植。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40084,假植,,,"假植地点应选避风、平坦、排水良好的地段。假植沟深40?50 厘米，宽60?80厘米，长度依苗木数量而定。假植前沟内先灌水, 增加湿度，水渗完后，将苗木根向下斜放沟内，根部用土埋住，覆土深度达根茎以上，用脚踏实，然后再灌足水，再覆土达苗高2/3 处。对于成捆的苗木短期假植可边覆土边抖动，使土粒散落填充于群根之间，不留空隙，防止根系发霉。",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R40085,覆土检查,,,冬季随气温下降，分期覆土防冻；春季及时检查防霉烂，防栽前提早发芽。,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10006,育苗,,,,枣树育苗
