index:ID,name,character,function,rule,:LABEL
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10018,盐碱地土壤改良,"枣树是较耐盐碱的树种之一.但在盐渍化土壤上，由于土壤溶 液浓度高，渗透压大，使枣树根系吸水困难，易造成生理干旱；同 时，由于盐分对枣树的直接危害，使枣树生长发育不良，产量低, 品质差。改良盐碱地，要根据当地自然条件和盐碱土种类及盐碱化 程度，制定相应的措施",,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10019,红壤地土壤改良,由于南方高温多湿，有机质分解快且易淋溶流失，铁、铝等元素相对积聚，土壤呈酸性反应，使有效磷的活性降低。另一方面，由于风化作用强烈，造成土粒细、土壤结构不良。水分过多时，土壤吸水成糊状；干旱时，土壤坚硬、,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10020,沙荒地土壤改良,"枣树虽然是治沙先锋树种，但在河滩、沙岗等沙荒地上的枣园, 因风蚀流沙严重，土壤有机质缺乏，保水保肥能力差等，从而导致 树势衰弱，产量低而不稳",,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10021,深翻改良,适用于有底沙土，即沙荒地在沙层以下有黄土层或黏土层的地 段。对这类沙地，可以通过深翻，把底层的黄土或黏土翻上来，与 表层沙土混合，达到改良土壤的目的,,深翻分两步进行。第一步进行“大翻"，把沙层以下的黄土或黏 土，通过挖沟，翻到土壤表层。第二步进行“小翻”，即等翻到表层 的土壤充分风化后，将其与表层沙子充分混合。一般深翻过程要持 续2?3年。,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10022,压土改良,适用于在沙层下部无土层的沙荒地。一般多采用以土压沙和增 施有机肥相结合的方法,,即压土 5?10厘米厚，同时施入大量农家 肥，然后进行翻耕，使土、肥、沙三者充分混合,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10023,枣粮间作,在枣树行间种植豆类或绿肥作物，可增强土壤肥力，改良土壤 。,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10024,平原地整理,,,平原地建园，整地方式简单，按照规划的小区和所设计的株行 距，挖1米见方的定植坑，密度较大时，挖成宽深各1米的定植壕。 挖坑（壕）时，生熟土分开放置，然后熟土混施有机肥回填入 坑（壕）,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10025,山地、丘陵地整理,山西省林业科学研究所等单位采取隔坡集蓄径流水平沟、“回”字坑、“V”形坑和 隔坡梯田的整地方式，在山地、丘陵地营建密植枣园取得成功，已在山西、陕西黄土高原区大面积推广,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10026,作业区划分依据,,首先，在同一作业区内土壤及气候条件应基本一致，以保证同一作业区内农业技术的一致性； 其次，能减少或防止枣园的水土流失；再次，能减少或防止枣园的 风害；另外，还要有利于运输及枣园的机械化管理,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10027,作业区面积,平地类型在土壤气候条件基本一致的情况下，作业区面积一般 为6.67?10.0公顷，建立大型枣园；土壤气候条件不太一致的情况 下，作业区面积为3. 33?6. 67公顷，建立中型枣园。丘陵、山地类 型作业区面积一般在1?0?2.0公顷；低洼盐碱地枣园作业区，以台 田为单位划分作业区,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10028,作业区形状及位置,作业区一般多釆用长边与短边比例为2 ： 1?5 ： 1的长方形。平 地类型作业区的长边，应与有害风方向垂直，一般为东西向。枣树 的行向与作业区的长边一致。山地丘陵类型作业区的长边，应与等 高线平行，作业区不一定规则,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10029,道路的分级,中、大型枣园，道路一般分为三级，即主路(干路)、支路和小 路。小型枣园一般分为两级或一级，只设主路和支路,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10030,道路的规格,一般来说，主路南北向，宽4?5米，以并排行驶两辆卡车为 宜；支路东西向，与主路垂直，宽2?3米，以能并排通过两部动力 作业机为宜；小路宽1?2米，为人行作业道,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10031,地面灌溉系统的规划,枣园地面灌溉的方式，有分区灌水（漫灌）、树盘灌水和沟灌,简单易行，投资少,地面灌溉系统是把水从水源引入枣园地面，主要由干渠、支渠 和园内灌水沟组成。干渠将水从水源处引入果园，纵贯全园。支渠 把水从干渠引入作业区。灌水沟将支渠的水引至枣树行间，用来灌 溉树盘。各级渠道的布置，应充分考虑枣园的地形情况和水源位置， 结合道路和防护林的规划情况进行设计。在满足灌溉条件的前提下， 各级渠道应相互垂直，以尽量缩短渠道的长度，节约资源，减少水 的渗漏和蒸发,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10032,喷灌系统的规划,喷灌是利用动力和水泵，从水源取水加压，或者利用水的落差， 水通过管道系统和喷头散射至空中成雨滴状再降落到地面,省水、省地、不破坏土壤结构、不受地形限制、节省劳力,实施枣园喷灌，主要采取半固定式喷灌系统。 半固定式喷灌系统是喷灌的一种。另外，还有固定式喷灌系统和移 动式喷灌系统。进行喷灌系统规划前，首先要做好地形、气象、土壤资料的调 査，以确定田块高程、水源水位、布管方向和灌水强度等。布置管道系统时，应根据实际情况提出若干布置方案，然后进 行技术比较，择优选定。布置管道一般应遵循以下原则：一是干管 应沿主坡方向布置，在地形较平坦的地区，支管应与干管垂直，并 尽量沿等高线方向布置。二是平坦地区支管的布置应尽量与枣树行 向垂直，二级支管作为移动支管，一般与主风向垂直；沿行向移动 喷灌。三是水泵站最好设在整个喷灌系统的中心，每根一级支管上 都应设有阀门,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10033,滴灌系统规划,"滴灌是利用低压管道系统和分布在枣园地面或埋入土内的滴头, 将水一滴一滴地浸润枣树根系范围土壤","省水、省肥, 可同时滴灌溶水化肥和农药，避免土壤冲刷",滴灌系统的规划布置，主要是水源 位置、干管、支管和毛管三级管道及滴头的规划和布置,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10034,道路的布置,"平地枣园的主路，可设在两作业区中间；单一作业区的枣园, 主路可设在北侧防护林的南面一侧，或南侧防护林的北面一侧，以 减少防护林对枣树的影响。也可依据枣园的实际地理位置确定主路 的位置。支路一般与主路垂直，支路的多少依枣园面积大小而定。 小路主要依据作业实际需求来设定。山地枣园的道路，主要根据地形布置。顺坡路应选坡度较缓处, 根据地形特点，迂回盘绕地修筑。横向道路应沿等高线，按3%? 5%的比降，路面内斜2°?3°角的要求修筑，并在路面内侧修筑排水 沟。支路应尽量等高通过果树行间，并选在小区边缘和山坡两侧沟 旁，与防护林结合为宜。修筑梯田式果园，可以利用梯田边壇作为 人行小路。丘陵地果园的顺坡主路和支路，应尽量选在分水岭上",,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10035,修筑沟派台田或沟湎条田,指在土地四周开挖沟湎，用挖出的 土垫高中间地面，并用土通把田面围起来。地面不垫高或垫高不多 的称作畦田；地面垫高较多，沟池较大的称作台田,,"畦田宽度，一般沙土地为50?100米，黏土或涝碱严重地块, 可将其缩小至30米。规划时，长边宜平行于地形等高线，沟深一般 为1.0?1.5米，沟底一般宽0.5-1.。米，边坡长度，黏土质地为1 米，沙土质地为1.5-2. 0米。台田宽度一般10-20米。沟深、底宽及上口宽度，依据台田垫 土高度而定",枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10036,利用农业技术改良,深施有机肥，营造防护林、降低风速、减少地面蒸发，种植绿 肥，实施地面覆盖，以及中耕除草等,"可以减缓盐碱危害程度, 并逐渐达到改良土壤的目的",,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10037,深施有机肥,,有机肥料除含有枣树所需要的营养物质外，还含有机酸，对碱 地有中和作用。同时，有机肥还可改良土壤的理化性状，促进团粒提高土壤肥力，减少蒸发，防止返碱,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10038,中耕除草,灌水或下雨后，特别是在返盐季节，要及时中耕除草，切断土 壤毛细管,减少表层土壤蒸发，防止土壤盐分上升,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10039,种植绿肥作物,种植绿肥作物,可增加土壤有机质，同时可覆盖地面，减少地 面蒸发，抑制盐碱上升,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10040,其他措施,地面铺沙、覆盖杂草或其他物质，也可减少地面蒸发，防止盐 碱上升。此外，近年来不少国家运用土壤结构改良剂，改善土壤理 化性质及生物活性，能保护耕作层，防止水土流失，提高土壤的透 水性，减少地表径流，固定流沙，加固渠壁，防止渗漏，从而起到 调节土壤酸碱度的作周。进行滴灌，也可以起到洗盐的作用,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10041,水土保持,红壤结构不良，水稳性差，抗冲刷能力弱。在红壤坡地，应修 好梯田、撩壕等水土保持工程,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10042,增施有机肥及种植绿肥作物,改善红壤结构，提高红壤有机质含量的主要措施,,有机肥以厮肥为主。绿肥作物，可种植萝卜、豌豆、紫云英、苕子、紫穗槐、黄花苜蓿、猪屎豆和胡枝子等。热带地区可种植毛蔓豆、蝴蝶 豆及葛藤等多年生绿肥作物,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10043,施用磷肥或石灰,改变红壤中缺磷的状况，中和红壤的酸度，改善土壤 理化性状，增强有益微生物的活动，促进有机质分解，增加土壤中 速效养分的含量。在红壤上，各种磷肥都可施用，但目前多使用微 碱性的钙镁磷肥,,施用方法是，集中施在定植穴内，以促进生根。 石灰用量为每公顷750?1125千克。红壤施磷肥时，如配合施用氮 肥，则不仅能补充红壤本身所缺的氮素，而且可以增强磷肥的效果。,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10044,隔坡集蓄径流水平沟,隔坡集蓄径流水平沟设计时，既要考虑蓄水保墙，控制水土流 失，又要满足枣树生产对密度、施工和管理的要求,春季建园整地， 土壤解冻后整地愈早愈好，随挖沟随回填，回填时分层踏实，拍光上坡面后喷布一层5%的有机硅，减少或阻止降雨时坡面渗透，增加 沟内土壤含水率,坡度较大时 （20°以上），沟间距保坡度较大时 （20°以上），沟间距保持在6?7米，坡度较小时（15°以下），沟间距 以4?5米为宜（坡面距离）。隔坡集蓄径流水平沟的施工，要求沿等高线，以设计的沟间距 定规划线，开挖宽10。厘米、深80厘米的沟。开沟时表层。?30厘 米的熟土上翻放在坡面，沟内30厘米以下生土下翻垒燻，上翻熟土 连同坡面表土混施有机肥（每米增施20千克）回填入沟，并整成里 低外高沿等高线分布的水平沟，外燻拍光拍实，燻高出沟面30厘 米，以便蓄水。同一条沟尽量等高，不等高时，每隔一定距离沟内 打土舅作横档，保持局部水平，以防止同一条沟降雨后雨水顺沟内流动。,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10045,水平沟,"在旱墟上建立枣园时，借鉴农业生产中的水平沟并加以改造, 形成集水枣园特有的水平沟",,在旱療上，垂直主风 向按行距4?6米定规划线，然后挖宽100厘米、深60?80厘米的 沟，开沟时，表土寄放，生土堆放行间，开沟后，将寄放的表土连 同行间表土回填入沟，生土在行间整成中部高两边低形状，并拍光 砸实。水平沟整地后，沟面低于地表30厘米左右。为防止降雨后雨 水顺沟内流动，每隔10?20米在沟内打一土燻隔水墙。,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10046,“回”字坑,“回"字坑是山西降雨量较少的地区在旱瓶上建立集水枣园时采取的主要整地形式,"人为地形成集流坡面，一个正方形是一个微型集流小区, 所集蓄的雨水分流在各个中心植树坑内，供枣树生长利用。","先将旱燎地规划成若干个面积为6?8平方米 的正方形，然后铲起表土寄放，在正方形中心挖1米见方的定植坑, 挖出的生土垒在中心坑四周，整成里低外高“锅底形”，拍光砸实集 水面。正方形外缘高20?30厘米，最后将表土填入中心坑",枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10047,“V”形坑,,,"陡坡地地形复杂，坡度大，其整地方式与缓坡地不同，为达到 集水的目的，首先沿等高线定规划线，在同一等高线上每隔2?3米 挖一宽40厘米、长100厘米、深50?60厘米的坑。然后表土回填, 整地后保持坑的外燻高出坑面30厘米，上下两行之间的距离为3?4米，并且相邻行的植树坑相互交错呈“品”字形排列，拍光砸实坑的外坡和坡面，同时在坡面垒起宽10?15厘米、高10厘米的集水线，以分流坡面集水，每个微型集流小区的面积保持在9?12平方米之间。",枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/b10048,隔坡梯田,"隔坡梯田整地形式适合于土层厚10?30厘米、坡度小于25°的 石质山地。其规格为梯田面宽2.0?2.5米、田坡高1.2?1.5米, 同层梯田每隔20?30米留一条4?5米宽的步道，且上下层梯田间 的步道位置相同，保持在垂直线上",,具体整地方法为，首先根据坡 度、土层厚度确定隔坡间距（集水坡面长度），一般为4?6米（斜 坡距），然后划等高线定位。定位后，在距规划的隔坡间距的下线 2.2?2.7米处找出梯田底部线，将梯田田燻底部挖至基岩处整平， 用大石块砌垒，将集水坡面的土层、草皮填入梯田内。填土时将鸡 卵大的石块拣出，边垒壇边填土，直到修至梯田内活土层达到1.2? 1.5米为止。田燻要高出梯田面15?20厘米，最后将梯田面整成里 低外高向内倾斜5度的斜面。如果同层梯田不等高，在梯田内每隔 5?6米修一隔水墙，保持局部水平。隔水墙要高出梯田垣，以防梯 田内雨水流动，冲垮梯田，造成水土流失。,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10044,园地整理,,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10045,园地选择,,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10046,园地规划,,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10047,园地土壤改良,,,,枣树建园
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10007,建园,,,,枣树建园
