index:ID,name,character,function,rule,:LABEL
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R20019,光照,修剪后枣树树冠的上、中、下层分别属于强光区、中光区、弱光区，相对光照强度分别为68.7%、45.7%、15%。树冠各部位果实的产量和质量与光照强度成正相关。,枣树是喜光性很强的树种，对光照条件要求较高，只有在光照充足的情况下，才能使树体生长健壮，结果正常。因为光照强度及其时间的长短，直接影响光合作用，从而影响枣树的生长和结果。 如果栽植过密或树冠郁闭，光照不良，则内膛易光秃，结果部位外移，树体生长、结果不良，且内膛枣头、枣吊生长细弱，并有枝死 现象，二次枝上枣吊数量少，叶片小而薄，叶色浅，坐果率降低。,应通过合理选择向阳地块建园，合理密植，合理整形修剪等措施来解决树体光照问题，保证枣树正常生长发育，提高光合效率，增加产量。如山地丘陵地建园，应选择开阔向阳的坡地，避免在阴坡或半阴坡建枣园；平地建园则宜采用较大的株行距，并修剪成透光性强的树形。,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R20020,温度,,"枣树花期和果实生长期间的气温非常重要，成为枣树商品栽植区域的重要限制因素。芽体开始膨大、萌动的温度为13℃? 15℃（4月上中旬）；枣吊生长、展叶及花芽分化温度大于17℃；枣头和枣吊旺长温度为18℃?19℃；出现花蕾的温度为19P以上；进入始花期 的温度为20℃（5月中下旬）；进入盛花期的温度为22℃?25°C,花粉发 芽需24℃?26°C,果实迅速生长期要求24?25℃以上，果实成熟期适温 18P?22°C,气温下降到15C开始落叶；根系开始活动的温度为7.2℃, 到达20°C?25℃时最适宜根系生长，土温降至1°C时，根系生长速度缓慢，再降低则停止生长。枣树开花与积温有直接关系，当花前积温达到756℃时，枣树进 入盛花期；枣果实生长期要求积温为2430C?2480℃，如果积温不 足，则产量低，果实不能完全成熟，品质降低。北方干寒地区建园 尤其要考虑当地气温是否能够满足枣树生长发育的需要。",,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R20021,雨量,枣树耐旱、耐涝，年降雨量在200-1700毫米的地区均可生长和结果，如西北地区的甘肃敦煌、兰州、中卫、灵武、武威等地， 年降雨量仅为200?300毫米，枣树生长良好；河北、山东、河南、 山西、陕西等省，年降雨量为400?600毫米，为我国枣的主产区； 广西平南县年降雨量为1728毫米，枣树仍能正常生长与结果。,,"花期授粉受精需要较髙的空气湿度，一般讲，最佳空气相对湿度为75%?85%,过低会使授粉受精不良，坐果率降低，落花落果严重。在我国北方地区， 枣树花期往往干旱，故需及时适量浇水，或树冠喷水，以提高坐果率。7?8月是果实迅速生长和根系生长高峰期，均需要大量水分， 需适当雨分，以促进果实膨大，增加产量；如持续干旱，会导致果实明显变小。但果实发育后期至成熟采收期，以少雨多晴天气为佳。 若成熟期雨量过多，引起裂果、烂果而减产，故有“旱枣涝梨”之说。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R20022,土壤,"枣树对土壤与地势的适应能力很强。除透气性差的蒙古土外， 砾质土、砂壤土、壤土、粘壤土、粘土、酸性土或碱性土以及中性 土都能适应。枣树对土壤pH值适应性强，如著名枣区浙江义乌， 土壤pH值为5. 6?6.0；河北省沧州、黄骅及山东省的德州、聊城、 沾化等地，土壤pH值为8.0?8.5,是著名金丝小枣和沾化冬枣 （黄骅冬枣、鲁北冬枣）的产区。",,深厚疏松的沙壤土有利于枣树根系生长，此立地条件下枣树根系发达，树体高大，树势强， 产量高，品质好。,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R20023,地势,,,"丘陵山地的光照条件优于平地，所产枣果含糖量高，着色良好, 裂果少，品质要比平地枣好。在坡度上，山坡坡度18度以下时最为理想，18度?35度的斜坡次之，35度以上的坡地发展枣树，不利于枣树管理和枣果的采收与运输，建园时应予以考虑。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R20024,风,"枣树在休眠期抗风力较强，不论风蚀形成大根裸露或风沙埋干, 均能正常生长。所以，枣树是防风固沙的最佳树种之一，即保护农田，又可获得一定的枣果收入。",,枣树开花期忌风沙，既影响枣园湿度，又影响传粉昆虫的活动，会使花朵授粉受精不良，从而导致落花落果；成熟前大风会造成熟前落果而减产。所以，要尽量避免在风口处或山顶建园。,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R20025,萌芽展叶期,一般当春季旬平均气温达到11℃时，树液开始流动；气温上升到13℃~15℃时，芽体开始膨大萌动，当气温达到18°C~ 20℃时，叶片生长达到高峰。全树叶片展出历时8~9天。枣树萌芽 早晚除与温度有关外，还与树龄、树势、芽体营养状况等有关。据在陕西关中地区梨枣品种的观察，萌芽期多集中在4月15日至25 日，到7月上中旬停止。盛果期，在同一株树上，枣股萌芽最早， 枣头顶芽次之，侧芽萌发较晚，相差3~5天。1~3年生幼树上，枣 头顶芽萌发早于枣股和侧芽；衰老树上的更新枝萌芽较早。,,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R20026,开花期,枣树花芽是当年分化，当年开花、结果。当果枝长到1厘米时， 花芽分化开始。一般在展叶期花芽早已开始分化，经4?5天即显 蕾。当旬平均气温达到20℃时，为枣的始花期，旬均气温为22℃? 24℃时，进入盛花期，此期授粉受精可正常坐果。据陕西关中地区 观察，初花期始于5月25日至28日，盛花期6月2日至15日，终花期7月12?15日，开花期长达60余天。,,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R20027,果实生长期,枣果实发育可分为四个时期，共85?105天。5月下旬（旬平均 气温24.5°C）至6月上旬（旬平均气温25℃）为枣果坐果、缓慢生长期；6月上旬至6月下旬（旬平均气温26℃）为枣果纵径快速生 长期；6月下旬（旬平均气温26℃）至7月上旬（旬平均气温28℃） 为枣核形成期；7月上旬至9月上旬（旬平均气温20. 8°C）为子叶、 果肉快速生长期；早熟品种8月上旬开始着色，中熟品种8月中下 旬着色，晚熟品种9月初才开始着色。9月中旬至10月上旬（旬平均气温19°C）果实成熟期。,,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/R20028,落叶休眠期,陕西关中地区一般在10月中旬（旬平均气温14.5°C）落叶，10月下旬（旬平均气温13. 2℃）落枝。,,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/R20033,果实发育习性,,,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10011,生长特性,,,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10012,生长环境,,,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10013,物候期,,,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10014,根系特性,,,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10015,芽特性,,,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10016,枝特性,,,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10017,结果习性,,,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/class/C10004,基础知识,,,,枣树种植基础知识
