index:ID,name,作   者,作者机构,关键词,期刊名称,i s s n,年卷期,页   码,摘   要,:LABEL
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20011,气象条件与大枣产量相关性研究,李书君;  范兰艳;  姜红;  梁群;  张富荣;  李季;  刘健; ,辽宁省朝阳市气象局; ,温度;  大枣产量;  相对湿度;  相关性;  降水量;  日照; ,现代农业科技,1007-5739,2015 年 08 期,253-254,"分析朝阳地区多种气象因子对当地大枣产量的影响,以为做好农业气象服务工作提供参考。运用气候统计学方法和回归分析法,对朝阳市1981—2005年20年间的大枣产量和气象观测资料做回归分析,结果表明:大枣产量与5—8月降雨量、6月平均相对湿度、年日照时数、1月最低气温和6月平均气温都具有明显的相关性。当5—8月降雨量≥300 mm、6月平均相对湿度≥60%、4—9月日照时数≥1 450 h、1月最低气温≥-30℃、6月平均气温≥20℃时,若无病虫害、人为等因素影响,大枣产量较高。可见从抽芽到果实成熟直至休眠期,适宜的气象条件在每一个环节中都至关重要。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20012,枣强县咸谈水混浇技术的应用及效果分析,王惠霞;  桑飞龙; ,,扬程;  灌溉;  水资源;  枣强县;  地下水;  降水量; ,河北水利,1004-7700,2003 年 000 卷 005 期,35,,枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20013,影响宁阳大枣产量的气象因子初步分析,陈小霞;  卢西旺; ,山东省宁阳县气象局; ,产量;  气象因子;  大枣;  宁阳;  降水量; ,农业开发与装备,1673-9205,2015 年 09 期,83-84,"以宁阳大枣的关键物候期为时段,选取具有影响不同品种、不同地区枣的普遍性的气象因子—平均温度、降水和日照时数作为重点研究气象因子,对影响宁阳大枣产量的气象因子进行相关性分析。结果表明,降水量是影响大枣产量的最关键因素,尤其是幼果成长期,过量降水将导致裂果烂果和落果,从而影响大枣产量。而开花期到幼果成长期的日照充足,有益于大枣扬花授粉,从而提高产量。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20014,枣庄市旱涝灾害的灰色系统预测方法,刘建清;  陈连侠; ,枣庄市气象局; ,旱涝;  灰色系统;  预测;  降水量; ,山东气象,1005-0582,2005 年 25 卷 03 期,16-17,"利用1958—2004年枣庄市降水资料,分析近47年枣庄市降水量和旱涝灾害变化特征,发现,年降水量在一段时期内具有明显的减少趋势。采用灰色预测系统GM(1,1)模型建立枣庄市旱涝预测模型,并对未来旱涝年份进行初步预测。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20015,黄土丘陵半干旱区枣林露水量研究,高志永;  汪有科;  汪星;  周玉红;  赵英;  郭旭新; ,杨凌职业技术学院水利工程分院;  西北农林科技大学水利与建筑工程学院; ,黄土丘陵;  露水量;  降水量;  半干旱区;  蒸发量;  蒸腾量; ,农业机械学报,1000-1298,2015 年 46 卷 10 期,105-115,"利用2012年和2013年叶片湿度传感器(LWS)、温湿度仪、热扩散式探针(TDP)、中子仪实测的露水强度、冠层温湿度、树干径流、土壤水分及气象站监测的气象因子,分析了枣林生育期内露水量的变化规律,探讨了其与水资源输入、输出项的关系。研究结果表明,2012年和2013年枣林露水量随生育期变化呈现递增趋势,果实成熟期达到最大值。露水总量分别为31.31、37.87 mm,分别占同期降水量、蒸腾量和蒸发量的6.87%、10.00%、17.65%和7.90%、15.00%、17.90%,露水量日平均值分别达0.44、0.47 mm。此外,露水量具有发生频率高、稳定性强、重度露水量(大于0.20 mm)比重大的特点。在枣树全生育期内,露水量作为水资源输入项会引起蒸腾量在果实膨大和成熟期显著降低(P<0.05),但对蒸发量无显著影响。研究显示露水是该区枣林重要水源,是水量平衡中不可缺少的输入项",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20016,气象因子与大枣产量的关系,张桂琴;  韩玉臻;  李春德; ,天津市静海气象局;  山东省沂源县气象局; ,产量;  大枣;  降水量;  湿度; ,安徽农业科学,0517-6611,2010 年 38 卷 18 期,253-254,"从农谚""旱枣涝栗子""入手,结合沂源县1971～2000年30年气象资料及大枣产量情况,进行相关分析,得出其产量高低与降水量多少的对应关系,从而验证""旱枣""的说法。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20017,枣粮间作生态系统土壤氮素水平分布特性研究,尹飞;  李佩艳;  李友军;  付国占; ,河南科技大学; ,枣粮间作;  硝态氮;  分布;  全氮;  土壤; ,华北农学报,1000-7091,2009 年 24 卷 04 期,129-133,"基于枣粮间作复合生态系统内部异质性,通过在系统内不同位置采样,分析了枣粮间作系统内土壤氮素水平分布特性。结果表明:①枣粮间作生态系统中,在小麦收获期和玉米收获期两个时期,土壤全氮和硝态氮含量均存在明显的水平变异性。土壤全氮含量在距枣行1~6.5 m范围内,随着与枣行距离的缩短,呈先增加后降低的变化趋势,最高值出现在距枣行3 m处。土壤硝态氮含量随着与枣行距离的缩短而迅速增加。而土壤铵态氮含量极低且没有明显的水平变异;②氮素施用量对土壤全氮和硝态氮空间变异有正向作用,而植株对氮的吸收利用可以降低土壤氮素分布空间差异程度。各因子对土壤全氮空间变异影响强弱顺序为氮吸收量>氮素施用量>土壤含水量;对土壤硝态氮空间变异影响强弱顺序为氮素施用量>土壤全氮含量>氮素吸收量>土壤含水量。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20018,基于~(18)O示踪的不同树龄枣树土壤水分利用特征分析,赵西宁;  李楠;  高晓东;  霍高鹏;  潘燕辉; ,西北农林科技大学水土保持研究所;  中国科学院水利部水土保持研究所;  西北农林科技大学水利与建筑工程学院;  兰州大学西部环境教育部重点实验室; ,枣树;  MixSIR模型;  同位素;  树龄;  土壤;  水分; ,农业工程学报,1002-6819,2018 年 03 期,135-142,"为明确不同树龄枣树的水分利用特征。该研究利用稳定氧同位素(~(18)O)示踪方法,测定4个不同树龄(4、8、17和22年)枣树的木质部水与潜在水源的氧同位素比率δ~(18)O值,利用Mix SIR模型定量计算各树龄枣树对潜在水源的利用比例。结果表明,浅层(0~40 cm)土壤水分相对充足时期,枣树主要吸收浅层土壤水分,浅层土壤水分匮乏时,枣树会增加中层(>40~120 cm)和深层(>120~200 cm)土壤水分的吸收比例。萌芽展叶期不同树龄枣树都主要吸收浅层土壤水分;开花坐果期,随着树龄的增加,枣树对浅层土壤水的吸收比例逐渐减少,对深层土壤水的吸收比例逐渐增加;果实膨大期,4年生枣树主要吸收中层土壤水分,8年生枣树主要吸收深层土壤水分,而17和22年生枣树主要吸收浅层土壤水分;果实成熟期,8和17年生枣树分别主要吸收浅层和深层土壤水分,22年生则主要吸收中层土壤水分。根据不同树龄枣树的水分利用特征对其进行水分管理以减少4、8年生枣树浅层土壤水分的非生产性耗水及17、22年生枣树自身奢侈性耗水,实现红枣林的长期健康发展。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20019,枣庄市土壤环境背景值调查评价与变化研究,梁刚;  王淑娟;  孙启壮; ,,调查;  变化;  背景值;  土壤; ,资源节约与环保,1673-2251,2020 年 05 期,115-116,"本文选取土壤环境背景点位采集剖面样品进行分析,确定污染等级,并通过与""十一五""期间背景点位监测结果对比,了解主要污染物含量变化趋势。与""十一五""期间调查数据相比,各种元素都有一定程度的变化。成对数据检验结果显示,调查点位中汞、锌、镍三种元素变化显著。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20020,枣庄市某化工行业工业遗留地土壤污染状况调查研究,梁刚;  孙启壮;  王淑娟; ,枣庄市台儿庄区环境保护监测站;  山东省枣庄生态环境监测中心; ,调查;  化工行业;  工业遗留地;  土壤; ,山东化工,1008-021X,2020 年 49 卷 012 期,"228-229,231","选取枣庄市某化工行业工业遗留地作为调查对象,采集遗留地场地土壤样品,选取5种无机污染物和3种有机污染物进行分析,评价确定污染等级.结果表明枣庄市某化工有限公司遗留场地土壤个别点位已不同程度受到铅、镉等重金属污染.",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20021,红枣根际解磷菌对土壤有机酸及速效磷含量的影响,刘胜亮;  朱舒亮;  杨越;  李静;  李建贵; ,新疆农业大学林业研究所; ,解磷菌株;  速效磷;  有机酸;  红枣;  土壤; ,江苏农业科学,1002-1302,2018 年 46 卷 017 期,130-133,"将解磷能力较强的菌株P7、P13、P15、P18进行室内培养并施入红枣根际,定期测定土壤中的活菌数和速效磷、有机酸含量,研究红枣根际施解磷菌对土壤有机酸及速效磷含量的影响.结果表明,4种解磷菌株在施入30 d时能够形成良好的定殖能力,可明显提高土壤中的速效磷含量及丙酮酸、乙酸、乳酸等有机酸含量,其中,菌株P15、P18在大田中的溶磷效果相对较好.",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20022,陕北枣树土壤理化性质分析,赵满兴;  陈宗礼;  王文强;  延志莲; ,延安大学生命科学学院; ,陕北;  枣树;  硝态氮;  pH;  可溶性总氮;  土壤; ,中国农学通报,1000-6850,2012 年 28 卷 07 期,160-164,"为了进一步了解陕北枣树土壤理化性质,为科学施肥提供理论依据。以陕北延川县不同品种、不同生长年限的枣树土壤为研究对象,分层采集100cm内的土壤,测定土壤pH、硝态氮、可溶性总氮含量。结果表明:随着土壤深度的增加,土壤pH变化总体呈现出0～20cm的值最小,20～40cm的值最高,不同枣树品种土壤pH不尽相同,‘木枣’>‘骏枣’>‘灰条枣’‘>狗头枣’。同一枣树品种不同生长年限相比,生长年限越长,土壤pH越小。0～20cm深度土层硝态氮含量最高,20～40cm土层含量次之,40～60cm土层硝态氮含量最低,60～100cm土层略微上升。不同枣树品种土壤硝态氮含量不尽相同‘。狗头枣’‘>骏枣’‘>灰条枣’‘>木枣’。30年以上的枣树平均含量更是远远超过30年以下的。所有枣树20～40cm土层可溶性总氮含量最高,生长年限越短,20～40cm土层可溶性总氮含量越高。所有枣树土壤可溶性总氮含量均表现为先升后降的趋势。不同品种枣树土壤可溶性总氮含量大小次序为‘:狗头枣’>‘灰条枣’>‘木枣’‘>骏枣’。这种差异可能受枣树年限,枣树品种以及施肥等条件影响。枣树品种、树龄等影响着土壤pH、硝态氮、可溶性总氮含量,关于其中的机理有待进行深入研究。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20023,山东沾化冬枣园土壤的钾素特征研究,杜振宇;  杨守军;  马丙尧;  刘方春;  马海林; ,中国农业大学烟台研究院;  山东省林业科学研究院; ,钾素;  解吸;  吸附;  冬枣;  含量;  土壤; ,中国果树,1000-8047,2015 年 01 期,21-25,"为了研究长期施肥对冬枣园土壤钾素特征的影响,采用土培试验对枣园土壤的钾素含量、形态变化以及吸附、解吸特征进行了研究。结果表明,枣园土壤的各形态钾含量较对照土壤均有显著提高,水溶性钾、交换性钾和非交换性钾含量和全钾含量分别增加了117.22%、133.92%、60.55%和7.29%。与对照土壤相比,冬枣园土壤的钾吸附率和最大理论吸附量均较低,而解吸出的钾量则显著增加。Langmuir方程可以很好地拟合枣园土壤的钾吸附过程;而对于钾解吸过程,拟合效果最佳的是Elovich方程。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20024,崭山米枣与立地土壤中矿物质元素的相关性分析,何林;  卢姣;  毛黎霞;  陈文惠;  阮尚全; ,内江师范学院化学化工学院; ,崭山米枣;  相关性;  原子吸收光谱法;  矿物质;  土壤; ,湖北农业科学,0439-8114,2013 年 52 卷 006 期,1419-1421,"采用火焰光度法和原子吸收光谱法测定了崭山米枣及其立地土壤中K、Na、Cu、Mn、Zn、Ca、Fe、Mg、Pb、Cd等10种元素的含量,分析了崭山米枣中矿物质元素的含量与立地土壤的关系.结果表明,米枣中Ca、K、Mg含量较高,而Pb、Cd未检出,土壤中Pb、Cd含量低于国家无公害水果生产地环境的最大限量值.统计分析表明,米枣中部分元素间呈显著相关(P=0.01),部分元素因地区不同有显著性差异(P<0.05),其中米枣对土壤中K具有较强的富集能力.米枣中矿质元素的含量与其立地土壤环境有关.",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20025,不同产量的骏枣园土壤和叶片营养元素分析,马建江;  罗洮峰;  李永丰; ,新疆生产建设兵团第二师农业科学研究所; ,产量;  骏枣;  叶片;  营养元素;  土壤; ,新疆农业科学,1001-4330,2016 年 53 卷 05 期,850-856,"【目的】研究骏枣产量与土壤、叶片营养元素的关系,为第二师各团场枣树制定合理的施肥方案和提高产量提供理论依据。【方法】以5~8年骏枣为试材,在新疆巴音郭楞蒙古自治州境内31、33、34、36、37和38团选择代表性高、中、低产枣园18个,分别采集0~20、20~50和50~80 cm土层土壤样品以及外围营养枝中段叶片样品,测定不同产量的骏枣园中土壤和叶片营养元素含量,分析骏枣产量与土壤和叶片矿质元素之间的关系。【结果】不同产量的骏枣园土壤和叶片中铜、铁、锰和锌含量无显著差异。高产园土壤碱解氮、有效磷、速效钾、钙、镁含量显著高于低产园,叶片全氮、全磷、全钾含量也显著高于低产园。土壤碱解氮、有效磷、钙、镁含量与高产枣园呈显著正相关,叶片全氮、钙含量与高产枣园呈显著正相关,其他元素与产量的相关性不显著。【结论】供试骏枣园在实际生产中应重视施用氮、磷肥来提高枣产量。同时也应注重钙肥的补充,对低产园可通过喷施叶面钙肥来提高枣树对钙元素的吸收。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20026,生物炭与氮肥配施对枣园土壤培肥效应的综合评价,袁晶晶;  同延安;  卢绍辉;  袁国军; ,河南省林业科学研究院;  西北农林科技大学资源环境学院;  农业部西北植物营养与农业环境重点实验室; ,红枣果园;  因子分析;  生物质;  聚类分析;  氮;  土壤; ,农业工程学报,1002-6819,2018 年 01 期,134-140,"为了明确生物炭与氮肥不同配比条件下的应用效果,探寻最佳配比施肥量,为枣园土壤资源高效利用、培肥改良技术提供可靠的科学依据。通过3 a(2013~2015)田间定位试验,选择14项反映土壤质量的理化及生物学指标作为评价指标,采用因子分析对各配施处理下的土壤质量进行综合评价,并对其进行聚类分析,最后利用红枣产量结果进行验证。结果表明:通过因子分析法将原14个土壤性质指标降维,提取出3个公因子,反映了原信息量的82.49%。第1公因子以全氮、全钾、速效钾、微生物量碳贡献最大,可作为保肥供肥因子。第2公因子上以脲酶、微生物量氮、蔗糖酶贡献最大,可作为微生物活性因子。碱性磷酸酶为第3公因子上的主要影响因子。土壤养分、微生物量、酶活性及微生物数量之间存在多种显著或极显著正相关关系。枣园土壤质量综合得分以C3N1处理最高,其次为C2N3和C2N2处理,这一结果与产量的变化趋势比较吻合。聚类分析将不同处理分为5类,分析结果与各处理因子综合得分评价较为一致。在本研究试验条件下,10 t/hm~2的生物炭,配施300 kg/hm~2的氮肥为最佳培肥模式。研究结果对生物炭和氮肥配施在农田果园的合理施肥和科学管理提供科学依据。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20027,生物炭与氮肥配施改善土壤团聚体结构提高红枣产量,袁晶晶;  同延安;  卢绍辉;  袁国军; ,河南省林业科学研究院;  西北农林科技大学资源环境学院;  农业部西北植物营养与农业环境重点实验室; ,土壤稳定性团聚体;  平均质量直径;  产量;  生物炭;  肥料;  土壤;  水稳性团聚体; ,农业工程学报,1002-6819,2018 年 03 期,159-165,"探讨花生壳生物炭配施氮肥对华北平原枣区土壤机械稳定性和水稳性团聚体的分布、稳定性及红枣产量的影响,阐明土壤和枣树对生物炭与氮肥培肥效果的响应,为枣区土壤结构改良和合理培肥制度建立科学依据。通过3 a(2013—2015)田间定位试验,设置生物炭用量4个水平(0,2.5,5和10 t/hm2)、氮肥用量3个水平(300,450和600 kg/hm2),利用干、湿筛法得到不同粒级的土壤团聚体含量。结果表明:与对照相比,生物炭与氮肥配施对机械稳定性团聚体的平均质量直径(MWD,mean weight diameter)、几何平均直径(geometric mean diameter,GMD)和>0.25 mm大团聚体质量分数无显著影响,但>0.25 mm水稳性大团聚体含量则显著提高20.7%,水稳性团聚体的MWD和GMD较对照分别显著增加29.2%和27.2%。同时,各配施处理降低了土壤团聚体破坏率,最大降幅为27.1%。与对照相比,中、高用量的生物炭与氮肥配施显著提高土壤有机碳含量,且有机碳含量与MWD和GMD均达到了显著水平(P<0.05)。生物炭施入土壤1 a后,随试验时间的推移,与氮肥的培肥效果越来越明显,红枣产量呈上升趋势。综合分析认为,生物炭与氮肥配施对枣区土壤水稳性大团聚体的形成、土壤结构及稳定性提升效果显著,有利于缓解枣区土壤质量退化问题和提高红枣产量。",枣树种植基础知识
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D20028,枣树间接地下滴灌根区土壤盐分运移规律研究,孙三民;  安巧霞;  蔡焕杰;  姚宝林;  乔英; ,阿克苏市财政局;  西北农林科技大学旱区农业水土工程教育部重点实验室;  塔里木大学水利与建筑工程学院; ,枣树;  间接地下滴灌;  盐分运移;  土壤; ,农业机械学报,1000-1298,2015 年 46 卷 01 期,160-169,"通过小区试验研究了间接地下滴灌条件下密植枣树根区不同方向(水平及垂直方向)、不同土层盐分质量比的变化特征,及导水装置直径(50、75、90 mm)和灌水量(9、13、17 L/(棵·次))对枣树根区土壤盐分运移的影响。结果表明:经过一段时间后,垂直方向10~40 cm土层盐分质量比较低,0~10 cm土层盐分质量比最高;水平方向10~50 cm各土层盐分质量比随与出水口水平距离的增加而增大。在单次灌水后导水装置直径一定时各土层脱盐率随灌水量的增加而增大。当灌水量一定时,10~40 cm土层脱盐率随导水装置直径的增加呈减小的趋势,0~10 cm、40~50 cm脱盐率随导水装置直径增大呈低-高-低的趋势。在7—9月份,当导水装置直径为75 mm,灌水量为13、17 L/(棵·次)时,0~50 cm土层土壤平均盐分质量比均较低而且变化幅度较小。综合考虑节水、抑盐效果,确定导水装置直径为75 mm,灌水量为13 L/(棵·次)为适宜的间接地下滴灌灌溉模式。",枣树种植基础知识
