index:ID,name,作   者,作者机构,关键词,期刊名称,i s s n,年卷期,页   码,摘   要,:LABEL
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30011,山西枣树不同生长期修剪技术,王月慧;  ,山西省五台山国有林管理局;  ,枣树;  山西;  修剪;  不同生长期;  ,山西林业,无,2020 年 006 期 ,26-27,枣树是山西省栽培历史最悠久的经济林树种之一。枣树整形修剪是丰产、优质的重要栽培技术之一。介绍了山西省枣树生长特点、盛果期放任期修剪以及老树更新复壮技术。 ,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30012,枣树的规范树形与不同树龄时期的整形修剪,李彩霞;  ,辽宁省北票市退耕还林还草工程办公室;  ,大平顶枣树;  整形;  修剪;  ,现代农业,1008-0708,2020 年 011 期 ,93,"笔者根据辽西地区大平顶枣树的生长发育特点,提出了辽西地区大平顶枣树整形常用的规范树形,主要有主干疏层形、自然开心形、自由纺锤形三种树形.在此基础上,提出了辽西地区大平顶枣树不同时期的主要修剪技术. ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30013,干化土壤中节水型修剪枣树生长与水分利用效率研究,汪有科;  惠倩;  汪星;  马建鹏;  张文飞;  ,中国科学院水利部水土保持研究所;  西北农林科技大学水利与建筑工程学院;  ,雨养;  枣树;  修剪;  水分利用效率;  土壤含水率;  ,农业机械学报,1000-1298,2017 年 48 卷 02 期 ,247-254,"在野外山地设置4种不同土壤含水率水平的定位试验小区,试验枣树采用相同的节水型修剪标准使其保持一致的规格,在自然降水情况下连续2年观测土壤含水率、枣树生长、产量等。不同初始含水率的土壤在自然降水条件下,土壤含水率趋向某一个值,该值受年降水量的影响而异,2014平水年该值为(13.83±0.22)%,2015偏旱年为(9.46±0.32)%。初始土壤干化程度不同会显著抑制枣树枣吊生长和果实个数,在相同干化土壤中枣树的生长取决于当年的降水量,但节水型修剪下的产量比常规矮化修剪提高36%~41%,产量水分利用效率提高3.6倍以上。节水型修剪技术有利于提高枣树的产量水分利用效率。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30014,低丘红壤花生南酸枣间作系统研究 IV.光能竞争与剪枝作用,王兴祥;  何园球;  张桃林;  张斌;  王明珠;  ,中国科学院南京土壤研究所;  ,农林间作;  光能竞争;  剪枝;  红壤;  ,土壤,0253-9829,2003 年 35 卷 04 期 ,320-324,"农林间作导致间作花生区域光合有效辐射和花生产量的下降,而且花生产量与光合有效辐射呈极显著正相关,表明了光能竞争是导致农林间作花生产量下降的主要原因。2001年6月初剪枝后,5龄和9龄南酸枣间作系统花生相对光合有效辐射分别从5月份的79.2%和63.4%增加到88.7%和67.5%; 但随着南酸枣生长,5龄和9龄南酸枣间作系统中7月份的花生相对光合有效辐射又下降到80.8%和65.7%。2001年剪枝以后,5龄南酸枣和9龄南酸枣间作系统花生相对产量分别由2000年的64.1%和55.4%提高到68.2%和58.1%。这表明剪枝在短期内能在一定程度上减轻光能竞争,但仍然不能满足花生生长需要。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30015,浅谈枣树的整形修剪技术,任凯;  李杨;  ,平山县蛟潭庄镇人民政府;  平山县自然资源和规划局;  ,枣树;  整形;  修剪;  ,花卉,1005-7897,2019 年 010 期 ,8,"枣树整形修剪是枣树栽培管理中的一项重要技术措施.通过整形修剪既改善了树体内部光照条件,达到通风透光,利于开花结果的目的,又能使枣树有一个牢固、合理的树体结构,同时调节营养生长和生殖生长的关系,起到平衡树势的作用. ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30016,冬枣的整形与修剪,蔡训标;  ,蚌埠市淮上区农业综合服务站;  ,整形;  修剪;  冬枣;  ,安徽农学通报(上半月刊),1007-7731,2009 年 15 卷 09 期 ,218-219+54,"冬枣在经济林中占有一定比例,整形修剪是其栽培技术中的关键项。通过对冬枣枝芽发育特性的初步了解,介绍了其各阶段的整形与修剪技术。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30017,不同龄期枣树的修剪技术,李万贵;  牛步连;  ,无,枣树;  修剪;  ,河北林业,1007-404X,1992 年 005 期 ,无,无,枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30018,枣树的整形与修剪,范俊海;  常延明;  ,国营朝阳县林场;  辽宁省朝阳县林业局;  ,枣树;  整形;  修剪;  ,防护林科技,1005-5215,2007 年 S1 期 ,134-135,"枣树的整形修剪,有利于枣树的丰产增收,合理的修剪不但能促进枣树的生长发育,提高枣果的质量和产量,同时对延长枣树寿命,防止病害发生起到促进作用。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30019,枣树嫁接育苗与修剪,马梅花;  杨小军;  ,宁夏同心县林业局;  ,枣树;  嫁接育苗;  修剪方法;  ,城市建设理论研究(电子版),2095-2104,2013 年 011 期 ,无,"随着宁夏地区的枣树种植面积的增大,对枣树的嫁接育苗和修剪的技术的要求逐渐提高。本文就宁夏的环境进行了分析,提出满足最优的育苗时节和环境,并提供了嫁接和修剪方法。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30020,高密度枣园枣树全枝更新修剪方法探讨,雷显权;  ,阿拉尔市园林绿化管理处;  ,高密枣园;  全枝更新;  修剪;  ,新疆农垦科技,1001-361X,2014 年 09 期 ,16-17,"随着红枣产业的快速发展和农业新技术的推广和应用,枣园的栽培模式发生了巨大的变化,栽培密度大幅提高,在给果农带来可观经济效益的同时,也给传统的修剪管理带来了极大挑战。为了适应这种高密度栽培方式,通过引入全枝更新修剪方法,并探讨其可行性,以为生产中科学运用提供参考依据。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30021,不同等级新疆骏枣物理特征及其对分级结果的影响,吴明清;  李传峰;  罗华平;  弋晓康;  SHAKEEL Ahmed Soomro;  陈坤杰;  ,南京农业大学工学院;  塔里木大学机械电气化工程学院;  ,相关性分析;  分级;  特征参数;  红枣;  ,农业机械学报,1000-1298,2018 年 08 期 ,324-330,"为了给红枣分级参数的选择及定量分级标准的制定提供科学依据,对新疆所产骏枣的主要特征参数进行测量和统计分析,研究了红枣各特征参数之间的相关性和各特征参数随等级的变化规律。通过聚类的方法,将红枣的8个特征参数分为5个类型,对根据不同特征参数进行分级所产生的参数误差进行了分析计算。试验结果显示,除密度外,红枣的各特征参数均对等级有显著影响,等级随特征参数标准偏差的减小而增大,各特征参数与等级之间存在显著的线性关系。各特征参数之间存在不同程度的相关性,轮廓面积和轮廓周长之间相关性最高,其次是轮廓周长和长度,除密度和质量、短径呈正相关外,密度和其他参数呈负相关。不同等级特征参数的平均误分率越高,分级效果越差;平均误分率越低,分级效果越好。密度的平均误分率最大,周长误分率最小。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30022,辊轴式大枣自动分级机的研制,文怀兴;  王春普;  周改梅;  ,陕西科技大学机电工程学院;  ,有限元分析;  大枣;  辊轴分级法;  分级;  ,食品与机械,1003-5788,2017 年 33 卷 04 期 ,86-89,"设计了大枣自动分级设备。对大枣机构特性进行分析,对大枣自动分级设备工作原理进行研究,设计由振动器、料斗、料斗内侧挡板组成的上料机构;圆柱形筛条轴、锥形筛条轴、隔板组成分级机构;步进电机、锥齿轮、传动带组成传动机构;储料斗、出料通道组成储料装置。对分级设备分级筛条的变形进行有限元分析,确保分级机构能准确运行。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30023,红枣高速在线分级检测系统研发,刘艳丽;  杜鸿运;  王世璞;  ,天津市光学精密机械研究所;  ,线阵CCD;  轮廓;  分级;  红枣;  ,中国农机化学报,2095-5553,2015 年 36 卷 05 期 ,142-144,"采用自主研发的线阵CCD高速相机,利用LED平行背光源照明技术,开发基于FPGA的嵌入式硬实时数字图像处理系统,实现基于红枣长、宽、面积等一维轮廓特征参数的实时分级检测。该系统单条检测线最高处理速度可达每秒7个,400kg/h的产量,分选精度>90%(级差≥20%),达到目前国内同类设备领先水平。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30024,红枣分级机的设计与试验,周健华;  史建新;  ,新疆农业大学机械交通学院;  ,滚筒;  分级;  红枣;  ,农机化研究,1003-188X,2012 年 34 卷 05 期 ,153-156+170,"针对国内红枣分级机的现状,提出了一种滚筒式红枣分级机,该机中分级滚筒是分级环以并排的方式构成,利用各分级环之间的间隙与红枣腰径方向尺寸的间距差实现分级。通过对红枣分级试验以及影响红枣分级的主要因素进行分析表明:当分级滚筒倾角为15°,喂入量为10kg/min,分级滚筒转速为60r/min时,分级精度最高,且该机构能够分选干枣和鲜枣。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30025,基于卷积神经网络干制哈密大枣纹理分级,罗秀芝;  马本学;  李小霞;  胡洋洋;  王文霞;  雷声渊;  ,石河子大学机械电气工程学院;  ,卷积神经网络;  纹理特征;  分级;  干制哈密大枣;  ,新疆农业科学,1001-4330,2018 年 55 卷 012 期 ,2220-2227,"[目的]研究一种基于卷积神经网络干制哈密大枣纹理分级的方法.利用卷积神经网络解决干制哈密大枣的纹理分类问题.[方法]将大小统一的彩色图片输入网络,卷积核自动提取其纹理特征,进行分类.[结果]分类准确率达到了97.7%.[结论]与常用的灰度共生矩阵提取干制哈密大枣纹理特征(最大概率,相关性,对比度、能量、同质性和熵),再用BP神经网络和支持向量机(SVM)分类准确率相比的方法,避免了复杂纹理提取和图片预处理的过程,在测试时间相近的情况下识别率更高. ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30026,基于计算机视觉技术大枣品质检测分级的研究,颜秉忠;  王晓玲;  ,河北对外经贸职业学院;  ,计算机视觉;  大枣;  分级;  品质;  ,农机化研究,1003-188X,2018 年 40 卷 08 期 ,232-235+268,"我国的大枣种植面积和产量占世界总量的95%,产量和出口量巨大。因此,加强大枣分级能给我国带来可观的经济效益,对大枣产业的升级也具有重要意义。目前,大枣的分级以人工为主,也开发了多种自动分级的系统和方法。基于计算机视觉的分级方法检测精度高,能实现无损操作,具有广阔的应用前景。为此,基于计算机视觉技术,建立了一个大枣品质检测分级系统。工作时,系统拍摄传送带上的大枣图像,传入计算机中进行灰度化、图像分割和轮廓提取;然后,以最小外截矩形的长宽为参数,计算大枣质量并以此划分等级。试验结果表明:系统对各级大枣的识别准确率为92%96%,平均为94%,具有很高的精准度。处理单幅图像耗时0.5s,能够满足自动分级的要求;在传送带运行速度0.5m/s、拍摄间隔0.8s时,可以实现20个/s的分级效率,可用于大枣的自动化分级。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30027,基于图像边缘检测的红枣分级方法,王慧;  ,中国石油管道局工程有限公司管道学院;  ,计算机视觉;  图像边缘检测;  分级;  红枣;  ,农机化研究,1003-188X,2018 年 10 期 ,231-234,"我国红枣的种植规模庞大,但加工水平不高,影响了其竞争力和经济效益。分级是水果进入市场之前的重要处理环节,对经济效益有提升作用。与传统方法相比,计算机视觉分级的检测精度高,能实现无损分级。图像边缘检测是基于计算机视觉分级的核心,合适的边缘检测算法能够极大地减少计算量,提高分级效率。为此,建立了一种基于图像边缘检测的红枣分级方法,利用小波变换、自适应Canny算法和梯度算法分别检测边缘,并计算红枣的大小和表面缺陷比率作为等级划分依据。试验表明:3种算法对边缘的定位精度都很高,能有效检测到表面缺陷。这3种算法各有优缺点,自适应Canny算法是最为理想的检测算法。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30028,果实检验中灵武长枣成熟度图像分级仿真,刘坤;  李文彬;  陈锋军;  ,北京林业大学工学院;  ,灵武长枣;  压缩感知;  成熟度;  分级;  ,计算机仿真,1006-9348,2017 年 08 期 ,273-276,"对果实成熟度进行分级研究,可解决果实保鲜贮藏中出现的问题。由于灵武长枣果实成熟时间不同,使得果实成熟度存在多个等级。传统的分级方法在通过对果实图像进行采集、预处理后直接进行分级研究,缺少分级所需的成熟度等级信息,导致分级效果差的问题。提出基于压缩感知的灵武长枣成熟度分级方法。在给出灵武长枣成熟度分级标准的同时,对灵武长枣图像样本进行采集,提取颜色特征,对灵武长枣图像进行预处理,在压缩感知理论基础上,利用压缩感知完成对灵武长枣果实成熟度分级研究。仿真结果表明,采用改进的方法进行灵武长枣成熟度分级研究时,成熟度分级结果准确度较高,所需时间较短,具有一定的优势。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30029,基于机器视觉的干制红枣大小分级方法研究,李景彬;  邓向武;  坎杂;  田绪顺;  谢凡;  ,新疆石河子大学机械电气工程学院;  ,机器视觉;  干制红枣;  分级;  ,农机化研究,1003-188X,2014 年 02 期 ,61-65,"为了实现干制红枣的大小自动分级,介绍了应用机器视觉的干制红枣自动分级方法,利用CCD摄像机获取红枣的样本图像,应用MATLAB软件编程实现了样本图像的灰度化、二值化、图像分割、图像滤波、图像形态学处理、边缘检测和特征量提取等处理,参照干制红枣分级标准完成了红枣自动分级。通过实验数据回归分析得出红枣实测纵径、果质量与识别值当量值之间的数学检测模型,其决定系数分别达0.995 5和0.948 1。实验表明,采用句法模式识别对数据进行红枣大小分级,分级准确率达85%。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30030,基于图像边缘检测的红枣大小分级,姚娜;  吴刚;  陈杰;  ,塔里木大学信息工程学院;  ,边缘检测;  红枣(Ziziphus zizyphus);  分级;  ,湖北农业科学,0439-8114,2014 年 10 期 ,2427-2430,"从计算机视觉应用研究领域出发,提出了一种以图像边缘检测来计算红枣(Ziziphus zizyphus)大小进而进行红枣分级的方法。边缘检测的仿真试验结果证明了小波变换方法的有效性和优越性,并且根据该方法的分级检测仿真试验也证明了基于图像边缘检测的红枣大小分级方法的有效性及快速性,为红枣分级机核心部分的设计打下了基础。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30031,影响红枣分级机分级精度的探讨,李光新;  周健华;  史建新;  ,新疆农业大学机械交通学院;  ,精度;  分级;  红枣;  ,新疆农机化,1007-7782,2012 年 03 期 , 7-9,"随着红枣市场的扩大,红枣产业化的进一步加强,红枣分级技术日益重要。本文介绍了红枣分级机的结构特点和工作原理,从红枣外形尺寸特征、红枣级别的界定、分级合格率的测定与计算、红枣小变形几方面探讨了影响红枣分级机分级精度的因素。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30032,免洗分级红枣加工工艺初探,晋海燕; ,山西省食品工业研究所;  ,干燥;  分级;  红枣;  ,山西食品工业,无,1994 年 03 期 ,28-30,"本文介绍免洗分级红枣加工工艺及相应产品质量标准。采用此工艺生产的干枣,生产周期短,产品质量稳定,贮存期长,卫生标准高,可以直接食用。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30033,基于BP神经网络的灵武长枣成熟度分级算法,刘坤;  陈锋军;  ,北京林业大学工学院;  ,灵武长枣;  BP神经网络;  成熟度;  分级;  ,机械工程与自动化,1672-6413,2017 年 02 期 ,29-30,"以灵武长枣为研究对象,探究利用BP神经网络实现对灵武长枣成熟度的分级。实验以(R-G)/(G-B)、(R-G)/(R+G)和H分量均值作为BP神经网络输入参数建立BP神经网络。实验表明:BP神经网络对灵武长枣的成熟度分级准确率可达84%。 ",枣树育苗
https://cie.nwafu.edu.cn/2021-AAATKG/jujube/resource/D30034,栅筒式红枣分级间隙调整装置的设计,肖爱玲;  周岭;  ,塔里木大学机械电气化工程学院;  ,间隙调整;  栅筒式;  分级;  红枣;  ,新疆农机化,1007-7782,2011 年 06 期 ,32+34,"红枣分级是红枣加工的重要生产环节,基于分度原理设计了一种可调间隙的红枣分级机。间隙调整装置采用改进的分级栅条与分级支撑圈构成,通过改变栅条相对支撑圈的位置实现分级间隙的改变,分级精度达0.5mm。以试验样机为基础进行红枣分级重复性试验,确定了适合红枣分级的试验工艺参数:分级支撑圈直径80mm,分级支撑圈转速17r/min。试验结果表明:生产率达1t/h,窜级率小于2.2%,基本满足红枣机械分级系统精度的要求。 ",枣树育苗
